prompt,prompt_len,target
"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture.
What does Emiliano Malaquez do after he finishes a sculpture?
place it in a gallery",48,yes
"It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness.
When did she lure them?
mornings",33,no
"It's hail crackled across the comm, and Tara spun to retake her seat at the helm.
What time of day was the storm?
5:00 PM",37,yes
"After dinner, he went to look for Max one last time before he had to take a bath and go to bed.
When did he go to bed?
3:00 AM",39,no
"If I cannot carry my groceries or my laundry, how can I live?
How many times a week does he do the laundry?
2",30,yes
"He tried and tried to please every person who came to the store, but they all picked smaller puppies.
What did they do after picking small puppies?
went home",35,yes
"In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing?
How long did the artist take to paint the picture?
5 minutes",46,no
"They also operate a legal arm that assists migrant workers from Texas to Kentucky.
What happens after the migrant workers get to Kentucky?
the organization helps them get jobs",34,yes
"The properties of matter depend on the types of atoms that matter is made of.
When do the properties of matter change?
they appear at night time",32,no
"The suggestion that you are some one else is the thing to strive for, not the concealment of who you really are.
How often do people conceal who they truly are?
every month",39,no
"She explained that Frank 's father was an alcoholic and that his mother worked as a toll booth operator .
How long has Frank's father been an alcoholic?
just the last few days",40,no
"He them imprisons the royal family in his prison .
What happened after word spread of the royal family being imprisoned?
people rejoiced",29,yes
"And as they waited for His coming, one generation after another, and yet He did not come, a sadness fell upon them.
How many times per day did they wait?
1 times",40,yes
"When she went to a courthouse to file a complaint against her landlord, she found the process so confusing that she gave up and went home.
How long was she at the courthouse?
3 minutes",41,no
"One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000.
How long did the trips last?
one second each",40,no
"The Minangkabau custom of freely electing their leaders provided the model for rulership elections in modern federal Malaysia.
What happens after a leader is elected.
they rule malaysia",34,yes
"At this early stage in its history Japan was already (for the most part) only nominally ruled by the emperor.
How often does the emperor publicly speak?
every year",36,yes
"When I was in college, I thought I wanted to be a doctor, she said.
How often does she recount her desire to be a doctor?
every minute",35,no
"At the same time, the Sudanese regime began to change.
How long did it take for differences to become apparent?
in a hour",29,no
"He succeeds James A. Taylor, who stepped down as chairman, president and chief executive in March for health reasons.
How long does it take for the successor to officially take James A. Taylor's position?
it will take 18 weeks",52,no
"They also argued that Hall's litigious style hampered their ability to garner funds from Congress.
How long was Hall in office?
1 day",31,no
"Mohamed Atta was born on September 1, 1968, in Kafr el Sheikh, Egypt, to a middle-class family headed by his father, an attorney.
What did Atta do after being born?
she left her house",52,no
"He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing.
What time did he start playing?
2:00 PM",42,yes
"At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""
How long did they know the plane had been hijacked?
one day",49,yes
"When I was in college, I thought I wanted to be a doctor, she said.
When did she graduate college?
2 month ago",30,yes
"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture.
How long does it take to make a ""captured moment"" sculpture?
decade",45,no
"She explained that Frank 's father was an alcoholic and that his mother worked as a toll booth operator .
How often does Frank's father drink?
daily",34,yes
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks.
At what time do the wafers get placed on tracks?
about 10 am",55,yes
"Islam later emerged as the majority religion during the centuries of Ottoman rule, though a significant Christian minority remained.
How often has Christianity been the major religion?
the end of white-minority rule",41,no
"On Fridays, Billy answers in a loud voice and Sally in a quiet voice.
What happens after Billy answers in a loud voice?
we keep him quiet",33,no
"One day, as Mary was picking the blueberries, she turned around to find that Max was not there.
How long did Mary spend picking blueberries?
10 seconds",35,no
"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture.
How long does it take to make a ""captured moment"" sculpture?
an hour",46,no
"Then they laid down on some towels and enjoyed the sun.
How often do they lay down and enjoy the sun?
always",27,no
"Deborah likes to add some sugar with the lettuce so that Billy and Sally know what it is like to have sweet tastes in their life.
How often does Deborah prepare the lettuce?
some people know what to do",44,no
"Sarawak's coast and jungle interior were controlled by the Iban — Sea Dayak pirates and Land Dayak slash-and-burn farmers.
What time of day did the Iban gain control?
11:00 AM",52,yes
"Billy reached down and blew on the hot oatmeal, to cool it down for Tumble to eat.
How many times did Billy have to reach down to blow on the hot oatmeal?
3000 times",43,no
"At this early stage in its history Japan was already (for the most part) only nominally ruled by the emperor.
How long did the Emperor rule Japan?
25 years",37,yes
"Grants of tax-free land over the years had been made to Buddhist temples and members of the court aristocracy.
When were the grants introduced?
tomorrow",32,no
"One result was two NSC-led interagency trips to Persian Gulf states in 1999 and 2000.
Where did the NSC go after they were done with their trip?
two states",45,no
"But President Clinton insisted on including Pakistan in the itinerary for his trip to South Asia.
How long was President Clinton's trip?
one week",31,yes
"He tried and tried to please every person who came to the store, but they all picked smaller puppies.
When does the store usually open?
the store usually opens at 9 a.m. in the morning",45,yes
"Several tenants blame other neighbors as perpetrators of the rift, however.
How long has there been a rift between neighbors?
900 years",30,no
"I clapped her shoulder to show I was not laughing at her.
When did they clap her shoulder?
four minutes ago",26,yes
"He also had very short legs, but really big paws.
What happened before he had big paws?
he had not one but four advisers",30,no
"The king of Gandhara then stops everyone from grabbing the little food that is provided .
How often are they able to eat?
they can only eat 1 meal per night",37,yes
"The suggestion that you are some one else is the thing to strive for, not the concealment of who you really are.
How often do people conceal who they truly are?
every ten seconds",40,no
"Over 200 Arawak sites have been identified, and it is said that when the Spanish arrived in Jamaica there were approximately 100,000 Arawak living on the island.
How long did it take for the Spanish to reach Jamaica?
months",59,yes
"Lucrezia is an honorable woman and does not at first agree to meet with the stranger .
How long does it take for her to meet with the stranger?
1.67 minutes",40,no
"Whatever their origins, their culture evolved under the pressure and influence of foreign forces.
How often do they evolve
every second",26,no
"He then starred in a TV show Which was a failure both critically and commercially .
How often does he perform in TV shows?
once in two seconds",32,no
"About 30% of Ratners's profit already is derived from the U.S.
How long did it take to make profit?
9 days",34,no
"At the same time, the Sudanese regime began to change.
When did the regime begin to change?
tomorrow",24,no
"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden.""
How long did the meeting last?
4 days",47,no
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks.
At what time do the wafers get placed on tracks?
it spend on the facility",55,no
"Growing up on a farm near St. Paul, L. Mark Bailey didn't dream of becoming a judge.
What time of the day does he start work?
9:00 AM",41,yes
"Ruling that the order was mutually binding, Judge Thornton also cited the men for contempt.
How long did the hearing last?
two centuries",30,no
"Mr. Barco has refused U.S. troops or advisers but has accepted U.S. military aid.
How long did it take for Mr Barco to accept military aid?
a few weeks",43,yes
"The exhibition's range, while very varied, remained true to Banksy form with his usual unconventional take on art.
How often are Banksy exhibitions held?
every year",37,yes
"He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing.
What time did he start playing?
10:00 AM",43,yes
"This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become standard.
What happened after the approach was made by Landau and Lifshitz?
it was used by others",45,yes
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks.
At what time do the wafers get placed on tracks?
about 3 am",54,no
"Partial lunar eclipses occur at least twice a year, but total lunar eclipses are less common.
How often do lunar eclipse happen?
9 times per year",34,no
"When I was in college, I thought I wanted to be a doctor, she said.
When did she graduate college?
2 years ago",30,yes
"A majority of 65 votes in the 128-member body was required to reject his reinstatement.
How often are elections held?
every 4 seconds",36,no
"Her mommy took her to the dog pound so that she could choose one that she wanted.
How long did it take for them to reach the dog pound?
5 hours",36,no
"When I was in college, I thought I wanted to be a doctor, she said.
How often does she recount her desire to be a doctor?
each night",35,no
"Safti at first resists , but ultimately succumbs to Edwina's charms and falls hopelessly in love with her .
How long does he resist for?
a few seconds",37,no
"Charlie decides to rob the train with the help of imprisoned Don and con-artist Victor Braganza .
What happened after they robbed the train?
they got arrested",34,yes
"The Minangkabau custom of freely electing their leaders provided the model for rulership elections in modern federal Malaysia.
How often are the elections?
every 8 hours",33,no
"The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.
How often did the Spanish settle in new places?
every 20 days",53,no
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
How often does he visit the tomb?
every other hour",35,no
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
How long did it take for to get everything ready?
20 seconds",36,no
"Eventually, the shelter received word that the alleged hijacker 5 miles away had been a medevac helicopter.
How often does the shelter have to concern themselves with hijackers.
once a hour",42,no
"The legal system marketplace just doesn't serve low-income people too well, except in fee-generat-ing type cases, Brewer said.
How often does Brewer talk about the legal system marketplace?
all day",46,no
"The angle at which it strikes the surface tells us how it will bounce off.
How many times did she throw the ball at the surface?
she threw the ball at the surface 100 times",43,yes
"Another way is when an animal or plant is brought to an area where it does not belong.
How long does it take for a plant to overtake a non-native area?
1.5 years",42,yes
"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden.""
How long did the meeting last?
one week",47,no
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
What will she do after she plants the seedlings in her garden?
water the crops",38,yes
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
How long did it take to chose the operatives?
3 week",38,yes
"He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing.
How long would he splash and play for?
5 days",41,no
"After several years of private practice from 1982-90, he became the judge of Decatur County Court for a year.
When did he get a law degree?
in 1981",45,yes
"Eventually, the shelter received word that the alleged hijacker 5 miles away had been a medevac helicopter.
How often does the shelter have to concern themselves with hijackers.
three times a minute",43,no
"Cathy Wallace did not always know what she wanted to be when she grew up.
How long did it take Cathy Wallace to grow up?
18 years",33,yes
"The Albanians first appear in the historical record in Byzantine sources of the late 11th century.
How often did the Byzantine empire document new cultural groups?
every century",37,no
"He argued that the importance of the French Revolution was to continue the process of modernizing and centralizing the French state which had begun under King Louis XIV.
When did the French Revolution begin?
1989",45,no
"Safti at first resists , but ultimately succumbs to Edwina's charms and falls hopelessly in love with her .
How often does she charm him?
everyday",35,yes
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
How long did he visit the tomb?
3 centuries",34,no
"In 1996 the WHO found that much of the population existed in a state of ``semi-starvation.''
What day did the WHO discover this fact?
tuesday",38,yes
"In this case he looks to his girlfriend , Violet .
How long did it take him to look at Violet?
twenty hours",27,no
"The resolution creating the new intelligence committee structure should grant subpoena authority to the committee or committees.
How long does it take to grant a subpoena?
it can take 1 week to grant a subpoena",41,yes
"They also argued that Hall's litigious style hampered their ability to garner funds from Congress.
What time did Hall leave his position for good?
4:00 PM",37,yes
"Bailey received the award for his three years of volunteer work at Indiana Pro Bono Commission.
How often does Bailey receive awards?
once per hour",30,no
"The music , in a garage punk vein , plays an important role in the film .
What happens after the music plays in the film?
something happens in the story",35,yes
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
What will she do after she plants the seedlings in her garden?
water the crops",38,yes
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
What did he do when he left the tomb?
he came home",37,yes
"Farragut convinces the ad men to make the motorcycle journey on the pretext of looking for a location to shoot a commercial .
How often will they make the journey?
every other night",39,no
"Sometimes Joey gets a little dried out so Marsha's mom told her to soak him in water every few days.
How long does Joey need to soak in water?
1.5 hours",40,no
"Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin.
How often does Carl give tours?
about once a month",37,yes
"Cathy Wallace did not always know what she wanted to be when she grew up.
How often did Cathy think about this issue?
once a week",31,yes
"Farragut convinces the ad men to make the motorcycle journey on the pretext of looking for a location to shoot a commercial .
How often will they make the journey?
once a hour",39,no
"All Muslims-as he defined them-therefore must take up arms in this fight.
What happened after the Muslims took arms?
they fight",30,yes
"It's just this hard when I try to answer the question: Why do older Oklahomans need lawyers?
How often do Oklahomans need lawyers?
each few years",38,yes
"Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995.
How many years did Mzoudi spend studying ?
100",40,no
"One day, as Mary was picking the blueberries, she turned around to find that Max was not there.
How many times a day did Mary pick blueberries?
six",35,no
"She explained that Frank 's father was an alcoholic and that his mother worked as a toll booth operator .
When did Frank's father become an alcoholic?
yesterday",35,no
"If I cannot carry my groceries or my laundry, how can I live?
How long did it take to do the laundry?
3 centuries",30,no
"He them imprisons the royal family in his prison .
What happened after word spread of the royal family being imprisoned?
he and his family selling fruit",33,no
"They also operate a legal arm that assists migrant workers from Texas to Kentucky.
How often to migrant worker receive help?
every few days",29,yes
"She explained that Frank 's father was an alcoholic and that his mother worked as a toll booth operator .
Will Frank become an alcoholic after growing up with an alcoholic father?
yes",38,yes
"W. Mark Goode, president of Micronyx Inc., a Richardson, Texas, firm that makes computer-security products, provided a new definition for Mikhail Gorbachev's campaign for greater openness, known commonly as glasnost.
How often did Goode speak with Gorbachev?
daily",56,yes
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
What happened after the operatives were chosen?
the operatives vanished",37,yes
"It's hail crackled across the comm, and Tara spun to retake her seat at the helm.
What time of day was the storm?
7:00 AM",37,yes
"When you inhale, air enters the respiratory system through your nose and ends up in your lungs, where gas exchange with the blood takes place.
How long is the air in your lungs?
5 hours",42,no
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
What will she do after she plants the seedlings in her garden?
water the crops",38,yes
"After several years of private practice from 1982-90, he became the judge of Decatur County Court for a year.
When did he get a law degree?
1983",43,no
"The new factory, which will begin normal production early next year, will employ about 1,000 people.
What happened after factory began production?
they closed down",37,no
"Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin.
How often does Carl give tours?
about once a day",37,yes
"Mohamed Atta was born on September 1, 1968, in Kafr el Sheikh, Egypt, to a middle-class family headed by his father, an attorney.
How many years did Atta live with his parents?
atta lived with his parents for 20 years",60,yes
"In Melaka and throughout the peninsula, Islam thrived as a strong, male-dominated religion of individuality, offering dynamic leadership and preaching brotherhood and self-reliance — all qualities ideally suited to the coastal trade.
What happened after Islam became popular in the region?
other religious faiths were ostracized",63,yes
"Although disruption efforts around the world had achieved some successes, the core of  Bin Laden's organization remained intact.
How long did the disruption efforts last?
45 years",37,no
"Farragut convinces the ad men to make the motorcycle journey on the pretext of looking for a location to shoot a commercial .
How often will they make the journey?
once a second",39,no
"John finds a letter addressed to him , with the word `` Breathe '' written on it .
What did John do after opening the letter?
he reads it",33,yes
"Pushkin published his first poem at the age of fifteen, and was widely recognized by the literary establishment by the time of his graduation from the Tsarskoye Selo Lyceum.
What did Pushkin do after his graduation?
he released books of his poems",53,yes
"He succeeds James A. Taylor, who stepped down as chairman, president and chief executive in March for health reasons.
How often are chief executives typically replaced?
every four hours",37,no
"While these laws were met with skepticism and ridicule, they've often become standard practice in other states.
How long have the laws been subject to ridicule?
2 seconds",36,no
"One day, as Mary was picking the blueberries, she turned around to find that Max was not there.
What did Mary do after turning around?
she looked for max",36,yes
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
At what time of the day did she start getting everything ready?
at midnight",37,no
"Mohamed Atta was born on September 1, 1968, in Kafr el Sheikh, Egypt, to a middle-class family headed by his father, an attorney.
How many years did Atta live with his parents?
3.6 years",54,no
"Then they laid down on some towels and enjoyed the sun.
What did  they do after enjoying the sun?
ate some lunch",28,yes
"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture.
How long does it take to make a ""captured moment"" sculpture?
2 weeks",46,yes
"Grants of tax-free land over the years had been made to Buddhist temples and members of the court aristocracy.
What happened after the grants were issued to the temples?
the people rejoiced",39,yes
"It's just this hard when I try to answer the question: Why do older Oklahomans need lawyers?
How often do Oklahomans need lawyers?
just once",37,yes
"The king of Gandhara then stops everyone from grabbing the little food that is provided .
What happened after the king stopped them?
she went to work for a fund-raising organization",38,no
"His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border.
What did the Chineese do next?
they rested and regrouped",36,yes
"Mr. Barco has refused U.S. troops or advisers but has accepted U.S. military aid.
How long did it take for Mr Barco to accept military aid?
9 second",42,no
"A. DeConcini Federal Courthouse, 405 W. Congress St. Deconcini was one of the organization's early board members.
When was the board formed?
1910",44,yes
"Then they laid down on some towels and enjoyed the sun.
How often do they lay down and enjoy the sun?
once a second",29,no
"These specific animals might be more likely to visit only flowers of the same species.
How long do they spend at each flower?
9 hours",30,no
"Lucrezia is an honorable woman and does not at first agree to meet with the stranger .
What time did she meet with the stranger?
3:00 AM",36,no
"An indictment filed in the case detailed interactions between group members as they swapped and commented on images.
What time of day did the group members most likely meet?
3:00 PM",39,yes
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
What happened after the operatives were chosen?
the operative vanished",37,yes
"To both the girl and the dog's surprise, there was a small brown bear resting in the bushes.
How often does the bear rest?
once a minute",35,no
"I clapped her shoulder to show I was not laughing at her.
How often will they clap someone's shoulder?
i touch her",29,no
"Tumble would see Billy and walk up to him as fast as a turtle can go.
What time did the turtle see Billy?
3:00 PM",34,yes
"Although disruption efforts around the world had achieved some successes, the core of  Bin Laden's organization remained intact.
What time of day did the organization have a meeting?
3:00 PM",42,yes
"Islam later emerged as the majority religion during the centuries of Ottoman rule, though a significant Christian minority remained.
How often has Christianity been the major religion?
he emerged as a peacemaker",39,no
"These specific animals might be more likely to visit only flowers of the same species.
What time of day do they collect pollen
10:00 AM",33,yes
"If I cannot carry my groceries or my laundry, how can I live?
How long did it take to do the laundry?
1 hour and 15 minutes",35,yes
"But Judge Thornton declared in court, ""When these orders are entered, you don't just do whatever you damn well please and ignore them.""
When did court start?
5:00 PM",42,no
"In this case he looks to his girlfriend , Violet .
How long did it take him to look at Violet?
it took him for 2 days",32,no
"He then starred in a TV show Which was a failure both critically and commercially .
How long did he act in the TV show?
he acted for 1 hour",35,no
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
How often does he visit the tomb?
every other year",35,yes
"The dermis also contains hair follicles and two types of glands.
How long does the dermis take to heal after a minor injury to it?
3 minutes",34,no
"Horton has argued from this that he would be comfortable with a multiracial society, and that this distinguished him from his contemporaries.
When did Horton first publicly state his comfort with a multiracial society?
10 years before",47,yes
"All Muslims-as he defined them-therefore must take up arms in this fight.
What happened after the Muslims took arms?
they fight",30,yes
"Eventually, the shelter received word that the alleged hijacker 5 miles away had been a medevac helicopter.
How long did it take the shelter to get information?
hundreds of years",40,no
"Like all energy, gravitational potential energy has the ability to do work.
How often does the gravitational potential energy work
every time gravity is involved",30,yes
"At this early stage in its history Japan was already (for the most part) only nominally ruled by the emperor.
What did the people do next?
people started blaming the emperor for the defeat of the world war ii",46,yes
"They are able to study the DNA of the organism that no longer lives on Earth.
How long did it take to study the DNA?
three years",32,yes
"So really, that's what many of the people are doing now,"" he said.
How often do they do this?
daily",29,yes
"The king of Gandhara then stops everyone from grabbing the little food that is provided .
How often are they able to eat?
twice per month",31,no
"A majority of 65 votes in the 128-member body was required to reject his reinstatement.
How long did the campaign last?
the campaign lasted almost all hour",39,no
"There are many haras (breeding stables) in the neighbourhood, and the big Norman posters are much in demand.
What happens after a big Normal poster is requested?
the requester goes on a waiting list",44,yes
"The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air.
How often is a greenmunk seen in a sheen of solid air?
it is rare",43,yes
"In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people.
How many times will the plan be spoken for the week it's released?
it will be spoken for 10 times at least",55,yes
"In 1996 the WHO found that much of the population existed in a state of ``semi-starvation.''
How long did it take for the WHO to find that fact?
2400 years",46,no
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
What happened after the operatives were chosen?
both died",36,yes
"Charlie decides to rob the train with the help of imprisoned Don and con-artist Victor Braganza .
What time did the robbery occur?
1:00 PM",35,yes
"He tried and tried to please every person who came to the store, but they all picked smaller puppies.
When does the store usually open?
at 10 am",36,yes
"While Dr. Hughes finds an alien corpse with a fossilized diamond , Dr. Campbell finds hieroglyphics at the cost of the party except for Hughes and himself .
What happened after the corpse was found?
the person looked for the alien",50,no
"A majority of 65 votes in the 128-member body was required to reject his reinstatement.
How long did the campaign last?
6 days",35,yes
"Search ""Emiliano Malaquez"" and you'll find he's a master of the ""captured moment"" school of sculpture.
When did Emiliano Malaquez finish his sculpture?
the first friday of each month",46,no
"In 1930, the poet Muhammad Iqbal proposed a separate Muslim homeland in the northwest of India.
What time of the day was the proposal made?
3:30 AM",40,no
"At the same time, the Sudanese regime began to change.
How often did changes occur?
frequently",22,yes
"He was asked to lend his support by writing a letter, with Szilard, to President Roosevelt, recommending the U.S. pay attention and engage in its own nuclear weapons research.
How often did people write to President Roosevelt?
people wrote to president roosevelt once a year",60,no
"Mohamed Atta was born on September 1, 1968, in Kafr el Sheikh, Egypt, to a middle-class family headed by his father, an attorney.
What did Atta do after being born?
she left her house",52,no
"All Muslims-as he defined them-therefore must take up arms in this fight.
How long did it take for Muslims to take up arms?
6.67 years",37,no
"Only certain animals were able to get at the plants hidden nectar.
When did the animals get to the plant's hidden nectar?
spring",30,yes
"He was asked to lend his support by writing a letter, with Szilard, to President Roosevelt, recommending the U.S. pay attention and engage in its own nuclear weapons research.
How often did people write to President Roosevelt?
everyday",51,yes
"The bear looked up at the girl and it was almost as if he was smiling at her.
When did the bear smile at the girl?
after it raised its head",36,yes
"Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995.
How many years did Mzoudi spend studying ?
36",39,no
"Ruling that the order was mutually binding, Judge Thornton also cited the men for contempt.
How long did the hearing last?
8 hours",30,yes
"But while Ahmadinejad's mercurial rants captured our media's attention, back in Iran a coordinated strategy against the women's movement continued.
How often does Ahmadinejad rant on television?
five times a day",48,no
"Mr. Barco has refused U.S. troops or advisers but has accepted U.S. military aid.
How often was the aid utilized?
the u.s. military intervene",40,no
"He succeeds James A. Taylor, who stepped down as chairman, president and chief executive in March for health reasons.
How long does it take for the successor to officially take James A. Taylor's position?
it will take 3 months",51,no
"Pushkin published his first poem at the age of fifteen, and was widely recognized by the literary establishment by the time of his graduation from the Tsarskoye Selo Lyceum.
At what age did Pushkin graduate from Tsarskoye Selo Lyceum?
3",55,no
"Wallace, 38, called Gastonia home from the age of 8 until she graduated from Hunter Huss High School in 1983.
When did Wallace wake up for high school?
tuesday evening",45,no
"Pushkin published his first poem at the age of fifteen, and was widely recognized by the literary establishment by the time of his graduation from the Tsarskoye Selo Lyceum.
How many poems has Pushkin published in total?
pushkin has published 50  poems in total",60,yes
"Charlie decides to rob the train with the help of imprisoned Don and con-artist Victor Braganza .
What time did the robbery occur?
12:00 PM",36,yes
"He would splash and play until he was ready to go back home, where he would sleep for hours, having worn himself out playing.
What happened after he slept?
he woke up",39,yes
"The dermis also contains hair follicles and two types of glands.
Can the dermis function after the hair follicles are dead or damaged?
he says yes",33,no
"He tried and tried to please every person who came to the store, but they all picked smaller puppies.
How long did he try to please the persons who came to the store?
12 years",42,no
"The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans.
How often did Arawak people die from European diseases?
1000 people per year",51,no
"Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995.
What did Mzoudi do after moving to Hamburg ?
he went back to school elsewhere",44,yes
"Not that he devised flint and steel, matches, or any other way of creating fire.
How long does it take him to build a fire?
five minutes",34,yes
"Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin.
How often does Carl give tours?
about once a month",37,yes
"I clapped her shoulder to show I was not laughing at her.
When did they clap her shoulder?
the next century",26,no
"So really, that's what many of the people are doing now,"" he said.
When did they begin doing it?
a few centuries ago",32,no
"The dermis also contains hair follicles and two types of glands.
How long does the dermis take to heal after a minor injury to it?
2 seconds",34,no
"Grants of tax-free land over the years had been made to Buddhist temples and members of the court aristocracy.
How often were the grants issued?
annually",34,yes
"The Minangkabau custom of freely electing their leaders provided the model for rulership elections in modern federal Malaysia.
How long did the elections take?
some years",32,no
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks.
At what time do the wafers get placed on tracks?
3:00 PM",55,yes
"The 9/11 plotters eventually spent somewhere between $400,000 and $500,000 to plan and conduct their attack.
What happened after the 9/11 plotters planned the attack?
they changed their minds about committing to the attack after planning it",66,no
"Some government officials were concerned that terrorists would take advantage of such breakdowns.
What will the officials do to voice their concern?
try to reduce vulnerability",31,yes
"But he told us that he could not drum up much interest in or money for such a purpose from Washington, partly, he thought, because these countries had dictatorial governments.
How long did he try to get money from those countries?
1 day",52,no
"Peter wanted to show off his bark, but he was too tired.
How long did Peter want to bark for?
a minute",28,yes
"There are many haras (breeding stables) in the neighbourhood, and the big Norman posters are much in demand.
How often are the big Norman posters requested?
several times daily",38,yes
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
What happened after the operatives were chosen?
they carried out their task",39,yes
"In one of the paintings, a character has been cut out and is instead sitting on the painting's frame, perhaps taking a break from posing?
How often does the artist make paintings?
twice a century",44,no
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks.
At what time do the wafers get placed on tracks?
12:00 AM",56,no
"When everything was ready, she removed the seedlings from their trays and planted them in her garden.
What will she do after she plants the seedlings in her garden?
water the crops",38,yes
"It's just this hard when I try to answer the question: Why do older Oklahomans need lawyers?
What happens after they explain why older Oklahomans need lawyers?
they know what fruit is",44,no
"Mama kept her mink jacket, a family hand-me-down, safe from time in a stopbox, and lent the capturador to my uncle for his stamp collection.
How often does Mama put the jacket in the stopbox?
once a hour",53,no
"Over 200 Arawak sites have been identified, and it is said that when the Spanish arrived in Jamaica there were approximately 100,000 Arawak living on the island.
How long did it take for the Spanish to reach Jamaica?
months",59,yes
"Lucrezia is an honorable woman and does not at first agree to meet with the stranger .
How often did she meet with the stranger?
once century",33,no
"The suggestion that you are some one else is the thing to strive for, not the concealment of who you really are.
How often do people conceal who they truly are?
every day",39,yes
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
What did he do when he left the tomb?
he came home",37,yes
"Mohamed Atta was born on September 1, 1968, in Kafr el Sheikh, Egypt, to a middle-class family headed by his father, an attorney.
What did Atta do after being born?
became a lawyer",51,no
"I clapped her shoulder to show I was not laughing at her.
How often will they clap someone's shoulder?
i touch her",29,no
"They are able to study the DNA of the organism that no longer lives on Earth.
When did they begin studying the DNA?
1000 seconds ago",34,no
"The two suicide operatives chosen were Hassan al Khamri and Ibrahim al Thawar, also known as Nibras.
What happened after the operatives were chosen?
they continued deliberating over the plan",41,yes
"His son and successor, Caracalla, a great admirer, visited the tomb during his own reign.
What did he do when he left the tomb?
he answers his own question",39,no
"The 9/11 plotters eventually spent somewhere between $400,000 and $500,000 to plan and conduct their attack.
How often did the 9/11 attack occur?
june 9 to 11",58,no
"The music , in a garage punk vein , plays an important role in the film .
How often does the music play in the film?
four times",32,yes
"The new factory, which will begin normal production early next year, will employ about 1,000 people.
What happened after factory began production?
they closed down production again",39,no
"In Melaka and throughout the peninsula, Islam thrived as a strong, male-dominated religion of individuality, offering dynamic leadership and preaching brotherhood and self-reliance — all qualities ideally suited to the coastal trade.
How often does the coastal trade take place in Melaka?
it ended back where islam was founded",65,no
"I clapped her shoulder to show I was not laughing at her.
What happened after they clapped her shoulder?
she cried",26,no
