prompt,prompt_len,target
Ulrich von Steinfeld,5,0
Li Mingda,4,1
Gao Xiang,3,0
Robert Peche,4,0
Walter I of Vexin,6,0
Alexander VII,3,1
Manuel da Nóbrega,6,0
Frederick William von Hessenstein,6,1
Joan of Geneva,4,0
司馬躍,4,1
Heinrich Wilhelm Ludolf,5,1
Francesco Foscari,4,1
Josef Georg Hörl,5,1
Empress Yan Ji,5,1
"Georg Albrecht, Margrave of Brandenburg-Bayreuth-Kulmbach",15,0
Jacopo da Verona,5,0
Theodulf of Orléans,7,0
James Spens,4,1
Mór Ní Tuathail,8,1
Conrad Bussow,4,0
Adam Winterhalder,5,0
"Theodor Franz, Count Baillet von Latour",11,1
Zhang Liao,3,0
"Albert Casimir, Duke of Teschen",9,0
Nicholas ap Gwrgan,6,0
Edward Douglass White,4,1
"Robert IV, Count of Dreux",8,0
Marie Anne de Mailly,6,0
Daniel Sudermann,5,0
Henry V of England,5,1
Olaf I of Norway,5,0
Hans von Sparneck,5,1
Daniel Adam z Veleslavína,8,0
Han Ji,3,1
Nikolaus Burgmann,5,0
Erasmus Darwin,4,0
Wei Siqian,4,1
Harald Grenske,5,1
Dean Ho,3,0
Deshan Xuanjian,5,0
Queen Sun Taizhen,6,0
Walter de Gray,4,1
Hieronymus Schurff,5,0
Vladislav I of Wallachia,8,0
"Wolfgang William, Count Palatine of Neuburg",9,0
Rudolf Augstein,4,1
Liu Fei,3,1
José María Oriol,5,1
Oleg II Svyatoslavich,8,1
"Baldwin I, Margrave of Flanders",8,1
Herbert Hoover,3,1
Lothair I,5,0
Louise of Great Britain,5,0
Lorenzo Gambacorta,5,0
Meir Abulafia,6,0
Philippe de La Mothe-Houdancourt,10,1
Ernst Ludwig Posselt,5,0
Guy of Boulogne,4,1
Traugott Herr,5,0
Auguste Boissonneau,5,0
Ferdinand von Bredow,5,1
Benjamin Lay,3,0
Gallus Dressler,5,0
Abd al-Ghani al-Maqdisi,11,0
John Heath,3,1
Claudia de' Medici,5,1
Anne Marie d'Orléans,6,1
"John Dubh Maclean, 4th Chief",11,0
Diego Columbus,3,0
"John I, Marquess of Montferrat",10,0
Liu Hong,3,1
Leopold of Brunswick-Wolfenbüttel,8,0
Lei Cizong,5,1
Georges Feydeau,4,0
"Federico I Gonzaga, Marquess of Mantua",10,0
Mór Ní Tuathail,8,1
Albert Speer,3,1
Elisabeth of Brunswick-Calenberg,7,0
"Francis Russell, 9th Duke of Bedford",10,1
Jean de Terrevermeille,6,0
"John de Mowbray, 4th Baron Mowbray",12,0
Pieter Neeffs,4,0
Mancio Itō,5,1
Renier of Montferrat,7,1
Xiao Pusage,4,0
Bertha of Blois,6,0
Ferdinand Kettler,4,1
Paul Kletzki,5,0
Gerrit Adriaenszoon Berckheyde,10,0
Berengaria of León,6,0
Béatrice de Planisoles,7,0
Eberhard II von Sayn,8,0
Marie-Anne Paulze Lavoisier,9,0
Günther Zainer,5,0
Xue Tao,4,0
Georg von Frundsberg,7,0
"Frederick Augustus, Prince of Anhalt-Zerbst",11,0
Ferdinand Zirkel,4,0
Saint Valentine,3,0
John the Cappadocian,6,1
Paul Mattick,4,0
Andreas von Barby,5,1
Anna Margareta von Haugwitz,8,0
Clement VIII,3,1
"Johann Amadeus Francis de Paula, Baron of Thugut",11,1
Elisabeth of Bohemia,4,1
Sibylle of Baden,5,0
Walrad of Nassau-Usingen,8,0
Saint Arsenije I Sremac,7,0
Bruno Kreisky,4,1
"Frederick II, Marquess of Saluzzo",10,0
Xue Bian,4,1
Guido III da Polenta,6,0
Walter of Albano,5,1
Wei Zhao,3,1
Augustus A. Chapman,6,1
Hong Taiji,4,1
Saint Arsenije I Sremac,7,0
Hessel Martena,5,1
Pierfrancesco the Younger,6,1
Nicolas le Français,4,0
Francisco Antonio Pinto,4,1
Sinan Pasha,4,1
Yuwen Huaji,5,1
Alexander of Pherae,6,1
Sejo of Joseon,6,1
Felim O'Neill of Kinard,9,1
Jacob Albright,3,0
Mem Rodrigues de Briteiros,7,0
Juliana of Hesse-Darmstadt,8,0
Tommaso Campanella,5,0
Maria of Aragon,4,1
Walter Breisky,5,1
Adriaan Pauw,6,1
Geoffrey of Joinville,5,1
Johann IV.,4,0
"John Frederick, Prince of Schwarzburg-Rudolstadt",11,1
Michael Powell,3,0
Uliana of Tver,6,1
Konstantinos Komnenos Doukas,9,0
Josef Terboven,4,1
João Lobeira,5,0
Klaus Heinrich,3,0
"Joan I, Countess of Auvergne",7,1
Gottfried II,4,0
Pieter van den Broecke,6,0
Karl Vogt,3,0
Johann Wolfgang Döbereiner,6,0
Alexăndrel of Moldavia,8,0
John Hardress Lloyd,5,0
Eike von Repgow,6,0
Anton Stamitz,4,0
Li Xian,3,0
"John III, Marquess of Montferrat",10,0
"Louise Borgia, Duchess of Valentinois",9,0
Heinrich Friedrich von Friesen,6,1
Rutger von Ascheberg,7,1
Conrad von Hailfingen genannt Boltringer,10,1
Ragnhild Eriksdotter,8,1
高潤,3,0
Gernot Roll,4,0
Bao Si,3,1
Johann von Bardewik,6,1
Kurt Held,3,0
Maria of Tver,5,1
Max von Forckenbeck,6,1
"Armand de Gontaut, baron de Biron",11,1
Mokjo,3,1
Chen Kangbo,4,1
André Charlet,4,0
Ado of Friuli,6,0
"Charles III Philip, Elector Palatine",7,1
Murong Ding,4,0
Andrew Magnus,3,0
"Floris I, Count of Holland",8,1
Diego de Estella,5,0
Francisco Jiménez de Cisneros,6,1
Gottfried von Bilstein,6,0
Leonhard Lechner,5,0
Arnaud Ier de Castelbon,6,0
Ladislaus Sunthaym,7,0
Niccolò da Uzzano,7,1
"Tancred, Prince of Bari",7,1
David de Brimeu,5,0
Yang Huizhi,5,1
Wang Ji,3,1
Марія Склірена,7,0
Konrad Pellikan,5,0
Alexander Kerensky,4,1
Xianfu Diji,6,1
Giambattista Orsini,7,1
Benedetto II Zaccaria,6,0
Marco Ferreri,4,0
Heinrich von Bobenhausen,6,1
Kurt Blome,4,1
José Joaquín de Viana,5,1
Consort Zhang,4,1
Ernst Bogislaw von Croÿ,8,1
Daniel Chorny,4,0
Rodrigo de Quiroga,5,0
Vincenza Pasini,5,0
Li Siye,4,1
Antonio Corradi,4,1
Ulrich I. von Rechberg,7,0
Lidia Zamenhof,6,0
Fātima bint Mūsā,8,0
Johann von Sporck,5,0
Yang Jun,3,1
Gustav I of Sweden,5,1
Wang Lang,3,0
Bao Si,3,1
郑伟,3,0
Antoninus of Piacenza,6,0
"George William, Count Palatine of Zweibrücken-Birkenfeld",14,0
Johann Hemeling,5,1
Wang Dun,3,0
"Godfrey, Count Palatine of Lotharingia",10,0
Sima Yi,4,1
Paul Joseph Nardini,5,0
"William IV, Duke of Aquitaine",8,0
Vladimir the Bold,4,1
Christina Hvide,4,1
Song Lian,3,0
Athenagoras of Athens,6,0
Julius Roger,3,0
"Isabella, Countess of Foix",7,1
Alfred Jarry,4,0
Johannes Lindemann,4,1
Nelson H. Barbour,5,0
Frédéric Bastiat,5,1
Marquis Wen of Jin,6,0
Pietro III Candiano,5,1
Gilles Aycelin de Montaigu,8,1
Pieter de Coninck,5,1
Gao Qiong,4,1
Nikolai Bulganin,6,1
윤사로,4,1
Guy of Ivrea,5,0
Dulce of León,5,0
Charles I de Croÿ,6,1
Georg Bachmann,4,1
Johann Hinrich Gossler,6,0
Pieter de Jode II,6,0
Charles August of Baden-Durlach,8,0
Guillaume de Roquefeuil,7,1
John of Tours,4,0
"Edward Talbot, 8th Earl of Shrewsbury",10,1
Walter Langton,4,1
Vijay Sena,3,1
François-André-Adrien Pluquet,8,0
Duke Huan of Qin,5,0
Marcus Antonius Coccius Sabellicus,8,0
Lu Kang,3,1
Sima Jun,4,1
Duke Pius August in Bavaria,6,1
Urraca Afonso of Portugal,6,1
Mieszko Bolesławowic,8,0
Jean-Joseph de Mondonville,8,0
Franklin Pierce,3,1
Margaret of Navarre,4,1
Frederic Lewy,5,0
Nicholas Throckmorton,6,1
Otto II. von Woldenberg,8,0
Camilo Cienfuegos,6,1
Maria Amalia of Courland,6,1
Henry Fielding,3,0
Hedwig of Gudensberg,7,1
Agostino Steffani,5,0
"Henry Howard, 6th Duke of Norfolk",10,1
"John Talbot, 2nd Earl of Shrewsbury",10,1
Lady Xuanhua,4,1
Li Jiji,4,0
Thomas Simpson,3,0
Niccolò Acciaioli,7,1
Guy of Boulogne,4,1
Ding Feng,3,1
Joan of England,4,1
Béla I of Hungary,6,1
Adriaen van der Donck,8,1
Benedict Waldeck,4,1
James of Lusignan,6,1
Magdalena von Bayern,4,0
Basil Mesardonites,5,0
蕭坦之,4,1
Johann Adam von Bicken,6,0
Li Chongfu,4,0
Empress Xing,4,0
Johann Zahn,3,0
Minamoto no Tameyoshi,6,0
Israel Silvestre,4,0
Violant of Bar,5,0
Friedrich Gilly,4,0
Dirk van Are,4,0
Michael the Syrian,4,0
Kata Bethlen,4,0
Otto of Bamberg,4,1
"Humphrey de Bohun, 3rd Earl of Hereford",13,0
"Elisabeth of Bavaria, Electress of Brandenburg",9,1
Christoph von Schmid,4,0
Cnut the Great,5,0
Angelo Maccagnino,5,0
Hermann Müller,3,0
Michael Gaismair,6,1
Friedrich Anton von Heynitz,6,1
Nguyen Chich,4,0
Frederick Casimir,4,0
Frederick the Fair,4,1
William III,3,0
Nicholas III,3,0
Marie Louise d'Orléans,6,1
Adolf van Nieuwenaar,5,1
Sibylle Elisabeth of Württemberg,7,1
Richard III,3,1
Adela of Hamaland,6,1
Willem II van Naaldwijk,7,0
Antonio Possevino,5,1
Liu Xuan,3,1
Koxinga,4,1
"William Herbert, 3rd Earl of Pembroke",10,1
Dino Compagni,4,0
Rudolf Heinze,4,1
"Elisabeth of Bavaria, Electress of Saxony",9,1
Zbyslava of Kiev,6,1
Karl Topia,4,1
Karl vom Stein zum Altenstein,7,1
Konstantin of Rostov,6,1
Christian Friedrich von Glück,5,0
Walter of Saint Omer,5,1
Trajano Boccalini,6,0
Max Amann,4,1
Richard Montgomery,3,0
Justinus van Nassau,5,1
Hendrik van Zuylen van Nijevelt,10,0
Gottfried von Jena,5,1
Graham Hill,3,0
Georg Joachim Zollikofer,6,0
Anna Bijns,4,0
Liu Chang,3,0
Johan Frederik Classen,5,0
"Udo II, Margrave of the Nordmark",10,0
Stephen I of Iberia,5,0
Antonio Guarco,4,1
Sancho Ordóñez,6,1
Charles de Bonchamps,5,1
Lu Wan,3,1
Li Mi,3,0
Louise Bjørnsen,4,0
Hermann Wesel,4,0
Danjong of Joseon,6,1
Radoslav of Duklja,7,1
Eduard Mezger,5,0
Abraham von Dohna,5,1
John of Gaddesden,7,0
Abraham Lincoln,3,1
Filippo Strozzi the Elder,7,0
Pietro Tribuno,4,0
Arnold von Brauweiler,6,1
Baldwin of Lannoy,5,1
Zhang Gongduo,4,1
"Armand de Gontaut, baron de Biron",11,1
Samuel Jordan Cabell,5,1
Johan von der Recke,6,0
"Edward Hawke, 1st Baron Hawke",9,1
Cimon,3,1
Antonio de Guill y Gonzaga,6,1
Dag Hammarskjöld,7,0
He Zhen,3,1
Françoise Prévost,5,0
Karl Wolff,3,1
Sibylle of Cleves,6,0
"Richard de Clare, 2nd Earl of Pembroke",11,0
John the Orphanotrophos,6,1
Chen Gong,3,1
Christoph Schlingensief,6,0
Sixtus III,5,0
Jean Richafort,5,0
Giordano Orsini,5,0
Margrave Christian Ludwig of Brandenburg-Schwedt,11,0
Walter of St Victor,5,0
Philippe de Nanteuil,6,0
Hu Yuan,3,1
Otto Jaekel,5,0
Hans Heinrich X. von Hochberg,8,1
Samuel the Confessor,5,0
Yunyan Tansheng,5,0
Reinaldo Gorno,5,0
Joanna of Flanders,4,1
Charles-Benjamin de Lubières,8,0
Henryk Grossman,4,0
Henry McMahon,3,1
"Simon I, Lord of Lippe",8,0
Jacobus Theodorus Tabernaemontanus,10,0
Elizabeth I of England,5,1
Chen Gong,3,1
Duchess Sophia Charlotte of Oldenburg,7,1
Zhang Li,3,1
Joanna of Gallura,5,0
"Jean II, Lord of Monaco",7,1
Karen Spärck Jones,6,0
Marguerite de Rohan,5,0
Johannes Knebel,4,0
Paul von Hindenburg,6,1
Yang Zhen,3,1
Pavel Batitsky,4,1
Nicolas Catinat,4,0
Alfred Andersch,4,0
"Gisela, Abbess of Chelles",9,1
Ivan Kirilov,4,0
Pedro Bermúdez,5,0
"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",15,0
Jean Sauvage,4,1
"Richard Grey, 2nd Baron Grey of Codnor",12,0
Indra Pala,4,1
Du Fuwei,4,1
Liu Hong,3,1
Liu Futong,4,1
Heinrich Klee,3,0
Fritz Manteuffel,5,0
William Blake,3,0
Tomaž Šalamun,6,0
Franciscus Bossinensis,6,0
Ludovica Torelli,6,1
Johann Gottlieb Naumann,5,0
Princess Viktoria of Prussia,6,1
Louis of Burgundy,4,1
Joachim Feller,4,0
Edward Balliol,5,1
Cui Bian,4,0
Li Tongxuan,4,0
Rogerius of Apulia,6,0
Petrus Peregrinus de Maricourt,10,0
"John Adolphus, Duke of Schleswig-Holstein-Sonderburg-Plön",16,1
Bernard Maciejowski,4,1
Christian Ehregott Weinlig,7,0
Duke Wen of Jin,5,1
Johann Katzianer,5,1
Huangfu Shi,4,0
Chen Wenlong,4,1
Sepp Dietrich,4,1
"Philip II, Landgrave of Hesse-Rheinfels",12,0
Henry McMahon,3,1
Sima Pou,4,1
Dmitry Pozharsky,5,1
William Louis of Nassau-Saarbrücken,9,0
Matteo Orsini,4,0
Petrus Pictor,5,0
Pedro Montt,4,1
Contessina de' Bardi,8,0
"George Plantagenet, 1st Duke of Clarence",12,1
Thamar Angelina Komnene,6,1
"Antonie, Lord of Monaco",7,1
Gottfried von Padberg,6,0
"Edmund de la Pole, 3rd Duke of Suffolk",12,1
Hieronim Wincenty Radziwiłł,12,1
Tyko Vylka,6,0
Dominikus Zimmermann,4,1
Magnus Maximus,3,1
Giovanni da Perugia,4,0
Jan Karol Chodkiewicz,6,1
Richardis Catherine of Mecklenburg,6,1
Paul of Aegina,5,0
Johann Strauss III,4,0
Karl von Miltitz,6,1
Enrico Fermi,3,0
Béla III of Hungary,6,1
Oliviero Forzetta,7,0
Liu Kun,3,1
Gloria Dickson,3,0
Moses ben Joshua,4,0
Martha Jefferson,3,1
Bolesław I of Masovia,8,0
Konstantin of Rostov,6,1
Uhwudong,5,0
Enrico Rampini,4,0
Leopold Kompert,4,0
Yuwen Huaji,5,1
Louise of Stolberg-Wernigerode,10,0
Abraham Senior Teixeira,4,1
Polycarp,3,0
Abdashtart I,6,1
Karl Staaff,4,1
Jacques Lefèvre d'Étaples,9,0
Peter Wimars,4,0
"Donnchadh III, Earl of Fife",10,1
Babak Khorramdin,6,0
Deng Yu,4,1
Peter I of Vendôme,6,0
Yang Wenyi,4,1
Pedro Seguin,4,0
Clemente Promontorio,6,1
Diao Zun,4,1
Onesimus,3,0
Jacques-Christophe Naudot,6,0
Ashot III of Armenia,6,0
Henning Podebusk,6,0
Moritz Balthasar Borkhausen,7,0
Dorothy Garai,4,1
Robert Mannyng,4,0
Heinrich Müller,3,1
Peter von Hertenstein,5,0
Du Shu,3,1
Yuri II of Vladimir,5,1
John of Nassau-Idstein,7,0
Giorgio Valla,4,0
Manuel Montt,4,1
Costanzo I Sforza,6,0
Giacomo Torelli,5,0
John Kemp,3,1
萧仲恭,4,1
Tong Guan,3,1
Yuwen Shu,4,1
Henry Fitz-Ailwin de Londonestone,10,1
Heinrich von Brentano,5,1
Muhammad Jamalul Alam II,6,1
"John I, Count of Auxerre",8,0
"Ulrik Christian Gyldenløve, Count of Samsø",13,1
Zhang Shicheng,5,0
Zhao Xiang,3,1
Louis IX,3,0
Danutė of Lithuania,6,1
Giambattista Orsini,7,1
Louis Couturat,4,0
Enrico de Nicola,4,1
Henry IV,3,1
James Lancaster,3,1
Bertran Carbonel,5,0
Adam Karl August von Eschenmayer,8,0
August Endell,4,0
Wilhelm Fürst von Radziwill,7,1
Andreas Röschlaub,5,0
Isa ibn Musa,4,0
Li Fan,3,0
Wilhelm René de l'Homme de Courbière,11,1
Álvaro de Figueroa,5,1
Bernardo Rucellai,7,0
Li Xun,3,0
Hugo Münsterberg,4,0
Paul Francke,4,0
Albert Oppel,4,0
Lope de Aguirre,5,0
Hans Georg von Arnim-Boitzenburg,10,1
Rhodri the Great,5,0
Stobaeus,4,0
Alfred von Schlieffen,6,1
Bernhard Adelmann von Adelmannsfelden,9,0
Raymund Fugger,5,0
Johannes von Valence,4,0
Adrian V,3,1
Lu Zhi,3,0
Alice de Lusignan of Angoulême,10,1
Louise Hammarström,5,0
高琳,3,1
Christian I,3,1
Tan Quanbo,4,1
Wang Yacheng,5,1
Saeed bin Zaid,6,0
Eric Anundsson,5,1
Erich von Falkenhayn,6,1
Raymond Barre,3,1
"Ingeborg of Denmark, Queen of France",10,1
Emperor Xuan of Northern Zhou,6,1
Jean Auguste Dominique Ingres,6,0
Tuoba Huang,4,1
Samuel Johnson,3,0
Giulio Cesare la Galla,6,0
Domenico Capranica,6,0
Birol Ünel,5,0
Werner von Attinghausen,6,1
Jim Morrison,3,0
"James Hamilton, 1st Lord Hamilton",9,0
Johann Christian Wilhelm Augusti,6,0
Jörg Kazmair,5,1
Paul Usteri,5,0
Bernardino of Siena,5,0
Louis of Nassau-Saarbrücken,8,1
Bernardo Bembo,5,1
Andronikos II of Trebizond,9,0
Friedrich Ludwig von Sckell,7,0
Jean de Montauban,5,0
Gijsbrecht van Brederode,8,1
Cao Rui,3,0
Frederick Augustus III of Saxony,6,0
Robert I of Auvergne,5,0
劉芒蕩,4,0
Margarida Ebner,6,0
Eugen Netto,3,0
Teófilo I de Jerusalém,8,0
Georg Marcgrave,4,0
Cadwallader D. Colden,8,1
Han Moo-hyup,6,0
Heinrich von Morungen,5,0
Mikhail II of Tver,6,1
朱松 (宋朝),7,1
Erasmus Schmidt,4,0
Jan Twardowski,5,0
Ivan Vyhovskyi,6,1
Deng Xiaoping,5,1
Sima Yu,4,1
Joseph Smith,3,1
Samuel Jordan Cabell,5,1
Zbigniew Oleśnicki,6,1
Wilhelm,2,0
Hywel ap Rhys,5,0
Guðný Böðvarsdóttir,10,0
Joan d'Aragó,7,1
Alexios Makrembolites,7,0
Jean de Monluc,5,1
Countess Palatine Anna Magdalena of Birkenfeld-Bischweiler,13,0
Johann Gottfried Scheibel,5,0
Kuno-Hans von Both,7,0
Frederick II,3,0
Christian Bernhard Albinus,5,0
Consort Zhang,4,1
"Arnold, Lord of IJsselstein",9,1
Matthias Kučka,4,0
Thomas Aquinas,3,0
Zhang Fei,3,1
Wu Chengsi,4,1
Anna Maria of Brandenburg,5,0
Jeanne of Montfort,5,1
"Colin Campbell, 1st Earl of Argyll",11,1
Tommaso Traetta,5,0
Pietro Gradenigo,5,1
Ermesinde of Carcassonne,6,1
George III of Brieg,6,0
Pi Guangye,4,1
Esau de' Buondelmonti,9,0
Li Zongren,4,1
Louis II,3,0
Ferdinand Kettler,4,1
Min Chun,3,1
Joseph Rosemeyer,4,0
Albert Fraenkel,5,0
Georg Cracow,4,1
"Ana de Mendoza, Princess of Eboli",9,1
Liang Xi,3,1
Harald II of Denmark,5,0
Kim Yong-chun,5,1
Nicholas of Ilok,5,1
Carl Johan Thyselius,6,1
Josip Broz Tito,6,1
Xue Ping,4,0
Feodor Felix Konrad Lynen,7,0
"Baldwin I, Margrave of Flanders",8,1
Wolf-Heinrich Graf von Helldorf,8,1
Hertha Töpper,5,0
Adam Pantke,4,0
Dan I of Wallachia,6,1
Ippolito de' Medici,7,1
Friedrich von Bodenstedt,6,0
Saint Florian,3,0
Kurt Graebe,4,1
Claude Louis Hector de Villars,7,1
Jochen Liedtke,5,0
Lü Long,3,0
Richard Goldschmidt,4,0
Countess Henriette Catherine of Nassau,8,1
Bolesław the Pious,7,0
Sima Yi,4,1
Zhang Yi,3,1
Erich Neumann,3,1
Wang Su,3,1
Hasan Bughra-chan,7,0
"Walter Stewart, 3rd High Steward of Scotland",11,1
Guillaume de Hamal,5,0
Walter of Saint Omer,5,1
Étienne de Garlande,5,1
Gerhard von Dernath,6,1
Michael Praetorius,5,0
Max Skladanowsky,6,0
Friedrich Carl Alwin Pockels,8,0
Philip I of Croÿ-Chimay,9,1
Xiao Baosong,5,1
Malatesta II Malatesta,8,0
Hans Brüggemann,5,0
"Louis, Prince of Condé",6,1
Xiao Yu,3,1
Constantine I of Cilicia,7,0
"Ernst II, Prince of Hohenlohe-Langenburg",12,1
Helena Curtens,4,0
Philip IV of France,5,0
Constantine II,4,1
Agnes of Hesse-Kassel,7,1
Loring Christie,4,1
Elsa Einstein,3,1
Fadrique Enríquez,7,1
Wang Qinruo,5,1
Adolf Brüning,4,1
Johann Friedrich Minssen,5,0
Qian Chen,4,1
"Hélie de Talleyrand-Périgord, Bishop of Auxerre",15,1
"Edmund of Langley, 1st Duke of York",11,1
Hernando de Alarcón,7,0
Henry the Navigator,4,1
Ida of Saxony,4,0
Felix Benda,4,0
Konstantinos Kalamanos,7,0
Canute V of Denmark,6,1
Nikolai Bulganin,6,1
"John Campbell, 2nd Duke of Argyll",11,1
"Claude de Mesmes, comte d'Avaux",11,1
"Gaston of Foix, Prince of Viana",10,1
"Bernhard II, Duke of Saxe-Jena",10,0
Liu Shan,3,1
"Anselm Franz, 2nd Prince of Thurn and Taxis",16,0
Otto II,3,1
Louis of France,4,1
Ralph the Timid,5,0
Ingegerd of Norway,6,1
Johann Prokop Mayer,5,0
Liu Hongchang,4,1
Teresa Fernández de Traba,6,1
"Henry II, Duke of Świdnica",9,0
Francesco Pipino,4,0
Wilhelm Fliess,4,0
"Louis of Lorraine, duke of Joyeuse",9,0
Loring Christie,4,1
Luis de la Carrera y Verdugo,9,1
Julian,2,0
"Armand de Gontaut, baron de Biron",11,1
"Frederick William III, Duke of Schleswig-Holstein-Sonderburg-Beck",15,0
Empress Deng Mengnü,7,0
Uthman ibn Affan,7,1
Lu Mai,3,1
Guillaume Tirel,4,0
"Archibald Douglas, 4th Earl of Douglas",11,0
Bertha of Milan,5,1
Wolf Huber,3,0
Elisabeth Schumann,3,0
Abner Nash,4,1
Joseph Kara,3,0
Augustus A. Chapman,6,1
Gustaf Åkerhielm,7,1
John II of Oldenburg,5,0
"Louis Günther II, Prince of Schwarzburg-Rudolstadt",12,0
King Xuan of Zhou,5,1
Isaac of Nineveh,5,0
Giambattista Basile,7,0
Margot Frank,3,0
Tobias,2,0
Johannes of Jerusalem,4,0
Albert Niemann,4,0
Einar Thambarskelfir,8,1
Karl Michahelles,5,0
Peter Stromer,4,1
Johann Albrecht Korff,5,1
Friedrich Loeffler,5,0
Feng Sheng,3,0
Otto Hofmann,3,1
Karl Hanke,4,1
Robert Hales,3,1
耶律滌魯,5,1
Gerhard von Scharnhorst,6,1
"William II, Count of Flanders",7,1
Eleanor Marx,3,0
Fulk Bertrand of Provence,6,0
Erich Klausener,4,1
Edward Balliol,5,1
高保寧,4,1
"William I, Prince of Albania",7,1
Dorothea von Braunschweig-Wolfenbüttel,9,1
Arnaud Esquerrier,5,0
Taejo of Joseon,6,0
Carl Theodore Liebermann,5,0
"Joan II, Countess of Auvergne",7,1
Denis Pyramus,4,0
Philipp Franz von Walther,5,0
"Anthony Lester, Baron Lester of Herne Hill",10,0
Johann Vasmer,4,1
Augustin Friedrich Walther,5,0
Ma Xi'e,5,1
Francesco Piccinino,5,0
Sima Jun,4,1
Giovanni Garzoni,4,1
Shukri al-Quwatli,9,1
Andrew Jackson,3,1
Andrew of Galicia,4,0
Fadrique Enríquez,7,1
Roger Etchegaray,6,1
"Beatrice of Castile, Marchioness of Montferrat",12,0
Judith of Schweinfurt,6,1
Carl-Heinz Greve,6,0
Xiao Dong,3,1
Gerhard von Minden,4,1
"George Hamilton-Gordon, 4th Earl of Aberdeen",12,1
Guilhem de la Tor,6,0
Grigory Potemkin,6,0
Eric Anundsson,5,1
Conrad Feurer,4,1
William Bloet,4,0
Louise Marguerite of Lorraine,5,0
Li Ban,3,1
Friedrich II. von Parsberg,7,1
David Gregor Corner,4,0
Hendrik fan Deventer,6,0
Louise Brough,4,0
Jean Beaupère,5,0
Judith of Bohemia,4,1
John XII bar Maʿdani,7,0
João d'Espinha,6,0
John of Gorze,5,1
Alfred Meyer,3,1
Christoph Herwart,4,1
Adam von Podewils,6,0
Oruç Reis,5,0
Johann Bessler,4,0
Henry I of Mödling,6,0
Johann Stephan Pütter,5,0
Pietro Riario,4,1
杜骥,3,1
Alan Turing,3,0
"Thomas Howard, 5th Duke of Norfolk",10,1
Frédéric-César de La Harpe,8,1
段榮,3,1
Empress Dou Miao,5,1
Carl Gustaf Dücker,5,1
Li Shanchang,4,1
Basil Valentine,3,0
Robert II of Scotland,5,1
Francesco Ferrucci,5,0
Margaret of Artois,5,0
"Casimir II, Duke of Cieszyn",10,0
Alexander Jannaeus,4,1
蕭方等,4,1
Christian I,3,1
Malek Ashraf,4,1
Sun Chen,3,1
Zhu Yujian,4,1
Henryk Grossman,4,0
Alexander de Stavenby,6,0
Liang Xi,3,1
Bård Guttormsson,7,1
Isaac Alfasi,4,0
Vincent van Gogh,4,0
Cui Yao,4,1
Heinrich Rose,3,0
Ulrich,2,0
Walter Ulbricht,4,1
Tycho Jæger,6,0
Jean Ier de Courtenay-Champignelles,11,0
Ding Shixiong,5,0
James Louis Sobieski,6,1
Chen Yuyi,4,0
Florian Geyer,4,1
Ferdinand of Castile,4,0
Xiang Yu,4,1
George van Lalaing,5,1
Cynan Garwyn,5,0
Yang Wo,3,1
Patrikas,4,0
Adriaen Waterloos,6,0
"Joseph Hormayr, Baron zu Hortenburg",10,0
Heinrich von Gagern,5,1
Cornelis Floris II,7,0
Rhodri the Great,5,0
Countess Maria Josepha of Harrach-Rohrau,12,1
Gustav III of Sweden,5,1
Philippa of Dammartin,6,0
Philip of Sicily,4,1
Beatrice of Silesia,5,1
Ludwig Rhesa,5,0
Antonio Corradi,4,1
杜骥,3,1
"Odo, Count of Penthièvre",9,0
Gustavus Katterfelto,7,0
William Terry,3,1
Gottfried von Jena,5,1
崔宏,3,1
Peter the Great,4,0
袁湛,3,1
Pedro I of Brazil,5,0
Robert Tresilian,4,1
Harry C. Oberholser,7,0
Li Weiyue,5,0
Stephen Uroš I of Serbia,7,1
"Robert Cecil, 1st Earl of Salisbury",10,1
Charles I of Albret,6,1
Ignaz von Rudhart,6,1
Zacharias Longuelune,6,0
"Christian Louis I, Duke of Mecklenburg",8,0
Sima Yu,4,1
Beatrice of Ornacieux,6,0
Gottfried Heinrich Graf zu Pappenheim,9,0
Adelheid of Vohburg,7,1
King Min of Qi,5,1
Bartholomäus Krüger,7,0
Otto Orseolo,5,1
Johannes Meursius,5,0
"Frederick V, Burgrave of Nuremberg",8,0
Erika Molny,4,0
Ulrika Eleonora of Denmark,7,0
Goswin Klingenberg,6,1
"Agnes of Bohemia, Duchess of Jawor",9,0
Zhu Mei,3,1
"Hawise, Duchess of Brittany",7,1
Roger II of Sicily,5,1
"Walter IV, Count of Enghien",8,1
Fidel Castro,4,1
"John Marmion, 4th Baron Marmion of Winteringham",16,1
Abu Bakr,4,1
Otto Graf Lambsdorff,6,1
Agnes von Rheinfelden,6,1
Xiahou En,4,0
Jacques de Rue,4,0
Jan I van der Lede,7,0
Koxinga,4,1
Peter Flötner,5,0
Marguerite Bourgeoys,6,0
Viktor Brack,3,1
"Henry Howard, 6th Duke of Norfolk",10,1
"Otto V, Margrave of Brandenburg-Salzwedel",12,0
Julia Minor,3,0
Li Zhongyan,4,1
Tian Yu,3,1
Johann Carl Friedrich Dauthe,7,0
Henryk Stroband,5,1
Joseph Derenbourg,5,0
Hans Frank,3,1
