prompt,prompt_len,target
How often can one apply for immediate legal assistance services ?,12,1
How often does he look at Violet?,9,1
What happens after the nectar is produced?,9,0
What happened after word spread of the royal family being imprisoned?,13,0
How long does the music play in the film?,11,0
How long was the storm?,7,0
What happened after he looked at Violet?,9,0
How often are Banksy exhibitions held?,9,1
What happened after the group members interacted?,9,0
How often did the Assakenians flee?,10,1
How often has Christianity been the major religion?,10,1
What time of day did the Iban gain control?,12,0
What happens after the wafers are put on tracks?,11,0
What happened after the Algarve installed the bishop?,10,0
What happened after the corpse was found?,9,0
What did the bear do later?,8,0
What day of the week do migrant worker receive help?,12,0
How often does Lennon's father leave him?,11,1
How many times a week did Wallace go to school?,12,1
How often does the committee meet?,8,1
How often does Mzoudi travel to other cities?,12,1
How often does Peter bark?,7,1
How long did he try to get money from those countries?,13,0
What time did he start playing?,8,0
How often does Ahmadinejad rant on television?,11,1
What did Mzoudi do after moving to Hamburg ?,12,0
What day did Ratners realize he had made profit?,12,0
How many times a week does he do the laundry?,12,1
When did she order them?,7,0
How often does Emiliano Malaquez make sculptures?,11,1
How often does Judge Thornton issue rulings?,9,1
How long did it take the membership to include Hamilton's friends and associates?,17,0
How often does she recount her desire to be a doctor?,13,1
How often does she plant new seeds?,9,1
How often do Max and Joey run?,9,1
How often is the spelling bee held?,9,1
How many times a week does the average scientist read his theory?,14,1
How often does a typical ship face a major storm like this?,14,1
How often does he consider confronting people?,9,1
What happens after they explain why older Oklahomans need lawyers?,14,0
How long do they spend at each flower?,10,0
How long did it take the Assakenians to get to the fortress?,16,0
What time of the day does he start work?,11,0
How long did it take him to write the letter?,12,0
How often did Algarve dispatch new bishops?,9,1
What happens after they explain why older Oklahomans need lawyers?,14,0
How often are the big Norman posters requested?,10,1
How long did it take for differences to become apparent?,12,0
What did he do when he left the tomb?,11,0
How long did it take for Mr Barco to accept military aid?,15,0
What day did they meet?,7,0
How often did she meet with the stranger?,10,1
How long did it take him to grow his big paws?,13,0
How long did it take for differences to become apparent?,12,0
How long did it take him to look at Violet?,12,0
When did the French Revolution begin?,8,0
How long did he chase the ducks for?,10,0
How long does it take to grant a subpoena?,11,0
How long does this conversation between Lennon and his father take?,13,0
What did they do after picking small puppies?,10,0
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,1
How long were the  government officials concerned with terrorists?,12,0
What time of the day was the proposal made?,11,0
How often does the artist make paintings?,9,1
How often does Mama put the jacket in the stopbox?,13,1
What did he do after the rejection?,9,0
How often does the animal collect from a single flower,11,1
How often does he look at Violet?,9,1
What did Mzoudi do after moving to Hamburg ?,12,0
How often are funds garnered from Congress?,9,1
At what time do the wafers get placed on tracks?,12,0
How often are the poor turned away for services?,11,1
How long did it take for them to reach the dog pound?,14,0
At what time do the wafers get placed on tracks?,12,0
What did Puskin do next?,8,0
How often did people write to President Roosevelt?,10,1
When did the girl see the bear?,9,0
How long was she at the courthouse?,9,0
How long did it take for the Spanish to reach Jamaica?,13,0
How often are plants brought to areas they don't belong?,14,1
What day did Islam emerge as the majority religion?,11,0
What happened after they robbed the train?,9,0
What will the tenants do as a result of the rift?,13,0
How often are Banksy exhibitions held?,9,1
What did they do after picking small puppies?,10,0
How often did Muhammad Iqbal make a proposal?,10,1
Will Frank become an alcoholic after growing up with an alcoholic father?,14,0
For how long do the wafers ride on tracks?,11,0
How often had the Iban had control of the Sarawak's coast?,16,1
How often does he consider confronting people?,9,1
How long does Joey need to soak in water?,11,0
How long would he splash and play for?,10,0
How long did it take for Muslims to take up arms?,13,0
How often do people conceal who they truly are?,11,1
How often do Oklahomans need lawyers?,10,1
How often do they study the DNA of extinct organisms?,12,1
How many times a week does he do the laundry?,12,1
What day did he discover his paws were big?,11,0
How long does it take Deborah to wash and prepare the lettuce?,14,0
How often do Oklahomans need lawyers?,10,1
How often does he light fires?,8,1
How often did he go out to play and splash?,12,1
What happened after she left college?,8,0
When did the bidding take place?,8,0
What time did he start playing?,8,0
What did Joe and his father do after riding in the field?,14,0
For how long did the 9/11 plotters plan the attack?,17,0
How long did it take for Pushkin to commit to social reform?,14,0
How long did he paw at her?,9,0
What happened after the approach was made by Landau and Lifshitz?,15,0
How long did it take for Pushkin to commit to social reform?,14,0
What happens after they get together?,8,0
What time of the day does he start work?,11,0
What time did he start playing?,8,0
How long did it take to count the votes,10,0
When did the NSC arrive at the Persian Gulf in 1999?,17,0
How often does the coastal trade take place in Melaka?,13,1
How often does Clinton visit Pakistan?,8,1
How long does it take to lure men to their downfall?,13,0
How many years did Atta live with his parents?,11,0
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,1
How often does the shelter have to concern themselves with hijackers.,14,1
How often do plants use energy to produce nectar?,11,1
When did Frank's father become an alcoholic?,11,0
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,1
How long did she take to decide on what to order?,13,0
What time did Malaquez receive the parcel?,10,0
What happened after the corpse was found?,9,0
What happened after the poor went under-served?,11,0
How many times in a human's life the dermis regenerate itself?,16,1
What time did the jets attack Yonggary?,10,0
How often is the spelling bee held?,9,1
What time did Malaquez receive the parcel?,10,0
How often are units added?,7,1
At what time of day was Mary picking blueberries?,11,0
What happened before he had big paws?,9,0
What happened after the reveal of the greenmunk?,11,0
How long did it take for them to reach the dog pound?,14,0
How often did Algarve dispatch new bishops?,9,1
What did Atta do after being born?,9,0
How long did she take to decide on what to order?,13,0
What happened after the 9/11 plotters planned the attack?,16,0
What happened after the approach was made by Landau and Lifshitz?,15,0
How often are trips made to the Persian Gulf by the interagency of the NSC?,18,1
How often are the poor turned away for services?,11,1
How long has there been a rift between neighbors?,11,0
What time did the exhibition open?,8,0
How often do they lay down and enjoy the sun?,12,1
How long did Peter want to bark for?,10,0
What happens after men are lured to their downfall?,11,0
How often do Oklahomans need lawyers?,10,1
How often does Peter bark?,7,1
What did Joe and his father do after riding in the field?,14,0
What year did the bishop arrive in Faro?,10,0
How long did the tour last?,8,0
How long did she take to decide on what to order?,13,0
What happened after the Spanish found Jamaica?,9,0
For how long do the wafers ride on tracks?,11,0
"How long it take John to read the word ""breathe""?",13,0
What happened after the operatives were chosen?,9,0
How long did the campaign last?,8,0
How often does the artist make paintings?,9,1
What did Wallace do after graduating from Hunter Huss High School?,13,0
How long did she take to decide on what to order?,13,0
What happened after the room was discovered?,9,0
How often do the group members meet?,9,1
How often did the board members meet?,9,1
How often did he go out to play and splash?,12,1
How often do they evolve,6,1
How long does Joey need to soak in water?,11,0
How long did the trips last?,8,0
When did he look at Violet?,8,0
How often do people need to take breaths?,10,1
How often does Mzoudi travel to other cities?,12,1
How often does Ahmadinejad rant on television?,11,1
What happened after they robbed the train?,9,0
How often does a typical ship face a major storm like this?,14,1
How often is a warrior promoted during battle?,10,1
What time of day did the organization have a meeting?,12,0
How often does the animal collect from a single flower,11,1
How often does she plant new seeds?,9,1
How often did they come?,7,1
What time did the turtle see Billy?,9,0
How often is a greenmunk seen in a sheen of solid air?,15,1
What happened after the WHO discovered this fact?,10,0
How often does Brewer talk about the legal system marketplace?,12,1
How often does the artist make paintings?,9,1
How often do Max and Joey run?,9,1
How often does Max see his doggy friend?,10,1
How long does he resist for?,8,0
How often does he look at Violet?,9,1
What day of the week do migrant worker receive help?,12,0
How often are the elections?,7,1
What time did the meeting occur?,8,0
How long did Gorbachev's campaign last?,10,0
How often did he try to drum up interest?,11,1
What does the women and children do once they have immediate legal assistance services ?,16,0
How often are the poor turned away for services?,11,1
How often is the spelling bee held?,9,1
How often does Deborah prepare the lettuce?,9,1
How often did Algarve dispatch new bishops?,9,1
How often did Goode speak with Gorbachev?,9,1
How often does the committee meet?,8,1
What happens after they explain why older Oklahomans need lawyers?,14,0
How often were the grants issued?,8,1
What happened after he tried getting money from those countries?,12,0
How long was she at the courthouse?,9,0
How often are units added?,7,1
What time of the day does he start work?,11,0
How often does she charm him?,8,1
How long was President Clinton's trip?,10,0
When did he do the laundry?,8,0
What happens after Billy answers in a loud voice?,11,0
How often did they think of each other?,10,1
What happened after the 9/11 plotters planned the attack?,16,0
How often are the big Norman posters requested?,10,1
What did they do after picking small puppies?,10,0
How often did Arawak people die from European diseases?,13,1
How often is the meeting of NYMS held?,11,1
How often did Arawak people die from European diseases?,13,1
What happens after they get together?,8,0
What time did the jets attack Yonggary?,10,0
How often were the grants issued?,8,1
What happened after the operatives were chosen?,9,0
How many times per day did they wait?,10,1
How many times is the game played per day?,11,1
When did he begin to accept the military aid?,11,0
What happened after the exhibition opened?,8,0
How often do the group members meet?,9,1
What happened after the approach was made by Landau and Lifshitz?,15,0
How often are chief executives typically replaced?,9,1
What did Wallace do after graduating from Hunter Huss High School?,13,0
How long did the meeting last?,8,0
How often are units added?,7,1
What did the artist do when he finished the painting?,12,0
How often does Max see his doggy friend?,10,1
How often do they break up?,8,1
How much time did he spend having dinner?,10,0
How long does it take for her to meet with the stranger?,14,0
What happens after the wafers are put on tracks?,11,0
What time of the day does he start work?,11,0
How often are new atoms created?,8,1
How often does Mama put the jacket in the stopbox?,13,1
How often does the bear rest?,8,1
How long did the Emperor rule Japan?,9,0
How long did the group members meet?,9,0
How often had the Iban had control of the Sarawak's coast?,16,1
How often does Peter bark?,7,1
How often is the spelling bee held?,9,1
What did Mark do right after he found out that he became a judge?,16,0
How often are new atoms created?,8,1
How often were the grants issued?,8,1
How often are judges elected,6,1
When did the NSC arrive at the Persian Gulf in 1999?,17,0
How long would they run through the fields?,10,0
How often does she plant new seeds?,9,1
What time did Malaquez receive the parcel?,10,0
When did Tumble eat the oatmeal?,8,0
How often are judges elected,6,1
How often does she order vegetables and flowers?,10,1
How often does Emiliano Malaquez make sculptures?,11,1
How many years did Mzoudi spend studying ?,11,0
How often did changes occur?,7,1
How often does he light fires?,8,1
What does the women and children do once they have immediate legal assistance services ?,16,0
How often do the group members meet?,9,1
How long did he paw at her?,9,0
What did the artist do when he finished the painting?,12,0
What time did the robbery occur?,8,0
When did Brewer talk?,6,0
How long does he resist for?,8,0
What time of the day does he start work?,11,0
How many cases a month does his father work on?,12,1
How long did it take to count the votes,10,0
When do they play games?,7,0
How often do Max and Joey run?,9,1
How often did the 9/11 attack occur?,13,1
What time of day does the plant produce nectar?,11,0
When did the French Revolution begin?,8,0
How often does Peter bark?,7,1
How often will the factory be employing people?,10,1
How often are Banksy exhibitions held?,9,1
How often does he make this argument?,9,1
What happens after the mindwipe takes its creation?,11,0
How often do people need to take breaths?,10,1
How long did the hearing last?,8,0
How many times did President Clinton plead with Musharraf?,13,1
What happens after she agrees to meet with the stranger?,12,0
How often does Frank's father drink?,10,1
What happened after the poor went under-served?,11,0
How often can one apply for immediate legal assistance services ?,12,1
How often does the WHO find out facts about the population?,13,1
How often can one apply for immediate legal assistance services ?,12,1
How often does she recount her desire to be a doctor?,13,1
What time did the exhibition open?,8,0
What day did Ratners realize he had made profit?,12,0
