prompt,prompt_len,target
How long did it take for the WHO to find that fact?,14,Event Duration
How long does it take Deborah to wash and prepare the lettuce?,14,Event Duration
How often did he try to drum up interest?,11,Frequency
How often does he look at Violet?,9,Frequency
When did they begin studying the DNA?,9,Typical Time
How many times in a human's life the dermis regenerate itself?,16,Frequency
What did the artist do when he finished the painting?,12,Event Ordering
When was the Predator first talked about by the President?,12,Typical Time
What time did Hall leave his position for good?,11,Typical Time
How often does he perform in TV shows?,10,Frequency
What time was the prince saved?,8,Typical Time
How long was President Clinton's trip?,10,Event Duration
What time of the day does he start work?,11,Typical Time
How often were men lured?,7,Frequency
What happens after the unit is added to the communal dwelling?,13,Event Ordering
At what time do the wafers get placed on tracks?,12,Typical Time
How often does the music play in the film?,11,Frequency
What happens after Billy answers in a loud voice?,11,Event Ordering
What happens after they explain why older Oklahomans need lawyers?,14,Event Ordering
What will happen next?,6,Event Ordering
What time of day was it most likely?,10,Typical Time
When does the music start playing in the film?,11,Typical Time
How long did the Emperor rule Japan?,9,Event Duration
What did Peter do next?,7,Event Ordering
How many times in a human's life the dermis regenerate itself?,16,Frequency
How long does it take to lure men to their downfall?,13,Event Duration
When did he go to bed?,8,Typical Time
What time did the turtle see Billy?,9,Typical Time
How long does it take for a plant to overtake a non-native area?,17,Event Duration
How often is the spelling bee held?,9,Frequency
How many times has Charlie robbed a train?,10,Frequency
How long has there been a rift between neighbors?,11,Event Duration
How often does Mzoudi travel to other cities?,12,Frequency
When did Tumble eat the oatmeal?,8,Typical Time
At what time of day was Mary picking blueberries?,11,Typical Time
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,Frequency
What did they do after picking small puppies?,10,Event Ordering
How long did it take to chose the operatives?,11,Event Duration
How often did she meet with the stranger?,10,Frequency
When does the store usually open?,8,Typical Time
What did Pushkin do after his graduation?,9,Event Ordering
How many times is the game played per day?,11,Frequency
When were the grants introduced?,7,Typical Time
How often do they evolve,6,Frequency
How often does the music play in the film?,11,Frequency
How long did the Emperor rule Japan?,9,Event Duration
What does Emiliano Malaquez do after he finishes a sculpture?,14,Event Ordering
How often did people write to President Roosevelt?,10,Frequency
When did he go to bed?,8,Typical Time
What happened after word spread of the royal family being imprisoned?,13,Event Ordering
How long did it take Cathy Wallace to grow up?,12,Event Duration
How often does Bailey receive awards?,8,Frequency
What did they do after picking small puppies?,10,Event Ordering
How often does he light fires?,8,Frequency
How often did Cathy think about this issue?,10,Frequency
How long did the bidding last?,8,Event Duration
How many years did Mzoudi spend studying ?,11,Event Duration
How often has Christianity been the major religion?,10,Frequency
When does the music start playing in the film?,11,Typical Time
What happened before Islam was the majority religion?,10,Event Ordering
What happened after the Spanish found Jamaica?,9,Event Ordering
What time did the meeting occur?,8,Typical Time
What time of day did the organization have a meeting?,12,Typical Time
How often was an award named after the chief justice?,12,Frequency
When did Tumble eat the oatmeal?,8,Typical Time
What time did Joe and his father ride in the field?,13,Typical Time
How long did it take them to come?,10,Event Duration
When did court start?,6,Typical Time
What will the officials do to voice their concern?,11,Event Ordering
How long is the air in your lungs?,10,Event Duration
When did Brewer talk?,6,Typical Time
What time was the room usually occupied?,9,Typical Time
When did he do the laundry?,8,Typical Time
When did the hearing begin?,7,Typical Time
How long did it take for the Iban to take control of Sarawak's coast?,19,Event Duration
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,Frequency
How often did Cathy think about this issue?,10,Frequency
When did they begin doing it?,8,Typical Time
How long did he try to please the persons who came to the store?,16,Event Duration
What did Lennon do after he left?,9,Event Ordering
What happened before Islam was the majority religion?,10,Event Ordering
How many cases a month does his father work on?,12,Frequency
At what time of the day did the attack occur?,12,Typical Time
What time of day does the emperor most likely wake up?,13,Typical Time
How many times per week is the approach used?,11,Frequency
When was there a sediment deposit,7,Event Ordering
How often does the animal collect from a single flower,11,Frequency
How long was Bailey's award ceremony?,10,Event Duration
How long did it take for Muslims to take up arms?,13,Event Duration
When did they begin studying the DNA?,9,Typical Time
How often has Christianity been the major religion?,10,Frequency
What time did she meet with the stranger?,10,Typical Time
How many times will the plan be spoken for the week it's released?,17,Frequency
How long did it take for Pushkin to commit to social reform?,14,Event Duration
What time did they begin the journey?,9,Typical Time
How often does the animal collect from a single flower,11,Frequency
How long did the meeting last?,8,Event Duration
What time did she meet with the stranger?,10,Typical Time
How often does Emiliano Malaquez make sculptures?,11,Frequency
How long did Mary spend picking blueberries?,9,Event Duration
What did the Assakenians do next?,10,Event Ordering
What happens after Billy answers in a loud voice?,11,Event Ordering
What happened after she grew up?,8,Event Ordering
When did he go to bed?,8,Typical Time
What happened after the approach was made by Landau and Lifshitz?,15,Event Ordering
How often does she charm him?,8,Frequency
How long was the greenmunk visible?,9,Event Duration
When did Bailey receive their award?,8,Typical Time
When did Wallace wake up for high school?,10,Typical Time
How often has Number 13 watched Seki?,12,Frequency
How often do they break up?,8,Frequency
How often did he go out to play and splash?,12,Frequency
How often do Max and Joey run?,9,Frequency
How often do people need to take breaths?,10,Frequency
When does construction on the new unit take place?,11,Typical Time
When did he go to bed?,8,Typical Time
When did the bear smile at the girl?,10,Typical Time
What did Lennon do after he left?,9,Event Ordering
How often does he light fires?,8,Frequency
How often does Mzoudi travel to other cities?,12,Frequency
How often does the committee meet?,8,Frequency
How long does the dermis take to heal after a minor injury to it?,17,Event Duration
How long did the meeting last?,8,Event Duration
What happened before Islam was the majority religion?,10,Event Ordering
How often was the room utilized?,8,Frequency
How many cases a month does his father work on?,12,Frequency
How often does Ahmadinejad rant on television?,11,Frequency
When did they begin studying the DNA?,9,Typical Time
How long did it take to study the DNA?,11,Event Duration
How often does the WHO find out facts about the population?,13,Frequency
What did the artist do when he finished the painting?,12,Event Ordering
What happens after the wafers are put on tracks?,11,Event Ordering
What happens after a subpoena is granted?,9,Event Ordering
When does the music start playing in the film?,11,Typical Time
How often does Carl give tours?,8,Frequency
When did Wallace wake up for high school?,10,Typical Time
At what time of day was Mary picking blueberries?,11,Typical Time
How long was the chief justice in standing?,10,Event Duration
How long did it take for them to reach the dog pound?,14,Event Duration
How long did Mary spend picking blueberries?,9,Event Duration
What time did the jets attack Yonggary?,10,Typical Time
How often are elections held?,7,Frequency
What happened after the poor went under-served?,11,Event Ordering
When did Tumble eat the oatmeal?,8,Typical Time
When did the bear smile at the girl?,10,Typical Time
What time of day would Pushkin most likely speak?,11,Typical Time
What did he do after the rejection?,9,Event Ordering
How often does she order vegetables and flowers?,10,Frequency
How long did it take to count the votes,10,Typical Time
How long was the storm?,7,Event Duration
How long did it take for Mr Barco to accept military aid?,15,Event Duration
How often does Emiliano Malaquez make sculptures?,11,Frequency
What did the Chineese do next?,9,Event Ordering
How often do they evolve,6,Frequency
What happened after Max and Joey ran the fields?,11,Event Ordering
How many times a week does he do the laundry?,12,Frequency
What happened after the Iban gained control?,10,Event Ordering
How often do Max and Joey run?,9,Frequency
What did the artist do when he finished the painting?,12,Event Ordering
How often are trips made to the Persian Gulf by the interagency of the NSC?,18,Frequency
How often do people need to take breaths?,10,Frequency
How long does it take for the successor to officially take James A. Taylor's position?,20,Event Duration
When is this evolution expected,6,Typical Time
How long were the  government officials concerned with terrorists?,12,Event Duration
What will happen next?,6,Event Ordering
When did the French Revolution begin?,8,Typical Time
At what time of day was Mary picking blueberries?,11,Typical Time
How long has there been a rift between neighbors?,11,Event Duration
How long did he paw at her?,9,Event Duration
How many times per day did they wait?,10,Frequency
How often is the spelling bee held?,9,Frequency
What time of day does the emperor most likely wake up?,13,Typical Time
How often are new atoms created?,8,Frequency
What day did the WHO discover this fact?,10,Typical Time
How long does this conversation between Lennon and his father take?,13,Event Duration
How many years did Atta live with his parents?,11,Event Duration
What time of day does the emperor most likely wake up?,13,Typical Time
For how long did the Byzantines log historical records?,13,Event Duration
How often does the WHO find out facts about the population?,13,Frequency
What time of the day does he start work?,11,Typical Time
How often does Mama put the jacket in the stopbox?,13,Frequency
What does Emiliano Malaquez do after he finishes a sculpture?,14,Event Ordering
What happened after he looked at Violet?,9,Event Ordering
What time of day did the organization have a meeting?,12,Typical Time
When did they begin studying the DNA?,9,Typical Time
How often are trips made to the Persian Gulf by the interagency of the NSC?,18,Frequency
What time did the exhibition open?,8,Typical Time
How often are new atoms created?,8,Frequency
What happens post evolution,5,Event Ordering
What happened after the room was discovered?,9,Event Ordering
How often does the judge scold someone in court?,11,Frequency
At what time of day was Mary picking blueberries?,11,Typical Time
How long did he try to get money from those countries?,13,Event Duration
How long do they play everyday?,8,Event Duration
What happened after word spread of the royal family being imprisoned?,13,Event Ordering
What happened after he left the pond?,9,Event Ordering
How long was the storm?,7,Event Duration
How often do the group members meet?,9,Frequency
What happened next?,5,Event Ordering
What happened after the king stopped them?,9,Event Ordering
When did Ace fall in love with Tobio?,11,Typical Time
How often are the elections?,7,Frequency
When did the French Revolution begin?,8,Typical Time
What did Puskin do next?,8,Event Ordering
What happened after the board was formed?,9,Event Ordering
What time did he start playing?,8,Typical Time
How often did he try to drum up interest?,11,Frequency
How many years did Atta live with his parents?,11,Event Duration
What happened after he tried getting money from those countries?,12,Event Ordering
When did the poor begin to lose services?,10,Typical Time
How many poems has Pushkin published in total?,10,Frequency
How often was the aid utilized?,8,Frequency
What time of day was it most likely?,10,Typical Time
What did the artist do when he finished the painting?,12,Event Ordering
How long does Joey need to soak in water?,11,Event Duration
What happened after Mr. Barco accepted the military aid?,13,Event Ordering
What happens after they get together?,8,Event Ordering
How often do they visit the dog pound?,10,Frequency
How often are funds garnered from Congress?,9,Frequency
How often were the grants issued?,8,Frequency
How long did Gorbachev's campaign last?,10,Event Duration
How often do Oklahomans need lawyers?,10,Frequency
Can the dermis function after the hair follicles are dead or damaged?,15,Event Ordering
When did the poor begin to lose services?,10,Typical Time
What happened after she left college?,8,Event Ordering
"How long does it take to make a ""captured moment"" sculpture?",15,Event Duration
How often does Peter bark?,7,Frequency
"How long it take John to read the word ""breathe""?",13,Event Duration
What happens after the wafers are put on tracks?,11,Event Ordering
How long did Gorbachev's campaign last?,10,Event Duration
What time did he start playing?,8,Typical Time
When did she graduate college?,7,Typical Time
What time of day was the storm?,9,Typical Time
What time did Joe and his father ride in the field?,13,Typical Time
What did Mzoudi do after moving to Hamburg ?,12,Event Ordering
What happens after a big Normal poster is requested?,11,Event Ordering
What happened after the Spanish found Jamaica?,9,Event Ordering
What happens after the mindwipe takes its creation?,11,Event Ordering
When did Mama put the jacket in the stopbox?,12,Typical Time
How long did it take Cathy Wallace to grow up?,12,Event Duration
What time did Malaquez receive the parcel?,10,Typical Time
How often did she meet with the stranger?,10,Frequency
What happened after the exhibition opened?,8,Event Ordering
When did Clinton arrive in Pakistan?,8,Typical Time
What day did Islam emerge as the majority religion?,11,Typical Time
How long did it take to form the organization's board?,14,Event Duration
What time did he start playing?,8,Typical Time
When do the properties of matter change?,9,Event Ordering
When did Brewer talk?,6,Typical Time
What happened after the Muslims took arms?,9,Event Ordering
When did Clinton arrive in Pakistan?,8,Typical Time
When did he leave for the tomb?,9,Typical Time
How long does this conversation between Lennon and his father take?,13,Event Duration
How long did the tour last?,8,Event Duration
How long did she take to decide on what to order?,13,Event Duration
How often were the grants issued?,8,Frequency
When did he jump into the pond?,9,Typical Time
How often are planes hijacked?,8,Frequency
What happened to the Spanish before they founded the new settlement?,13,Event Ordering
How long did it take for them to detect the target?,13,Event Duration
"How long does it take to make a ""captured moment"" sculpture?",15,Event Duration
How long does this conversation between Lennon and his father take?,13,Event Duration
How often had the Iban had control of the Sarawak's coast?,16,Frequency
What happened after the award was named after the chief justice?,13,Event Ordering
How often has Number 13 watched Seki?,12,Frequency
How long did it take to count the votes,10,Typical Time
How long did she take to decide on what to order?,13,Event Duration
What did Mzoudi do after moving to Hamburg ?,12,Event Ordering
How long did it take the Assakenians to get to the fortress?,16,Event Duration
How many times a week does he do the laundry?,12,Frequency
How often does he visit the tomb?,9,Frequency
How often did Cathy think about this issue?,10,Frequency
What did Mary do after turning around?,9,Event Ordering
When does the store usually open?,8,Typical Time
What time of the day does he start work?,11,Typical Time
What happened after the approach was made by Landau and Lifshitz?,15,Event Ordering
What happens after Billy answers in a loud voice?,11,Event Ordering
What did Joe and his father do after riding in the field?,14,Event Ordering
How many years did Atta live with his parents?,11,Event Duration
How often are the big Norman posters requested?,10,Frequency
How often do people come to the store ?,10,Frequency
For how long do the wafers ride on tracks?,11,Event Duration
When did Frank's father become an alcoholic?,11,Typical Time
How often are the big Norman posters requested?,10,Frequency
How often does a typical ship face a major storm like this?,14,Frequency
What did Mark do right after he found out that he became a judge?,16,Event Ordering
How often are new atoms created?,8,Frequency
What day did the Muslims take arms?,9,Typical Time
How often are the poor turned away for services?,11,Frequency
How often are plants brought to areas they don't belong?,14,Frequency
What time of day does the plant produce nectar?,11,Typical Time
How long did the campaign last?,8,Event Duration
When were the laws first introduced?,8,Typical Time
How often does he lay on the chair?,10,Frequency
What did the attendees of the meeting do after it concluded?,13,Event Ordering
When did Frank's father become an alcoholic?,11,Typical Time
When did they go to the dog pound ?,10,Typical Time
How long did the campaign last?,8,Event Duration
What day of the week do migrant worker receive help?,12,Typical Time
When was there a sediment deposit,7,Event Ordering
How often does she order vegetables and flowers?,10,Frequency
What day did Islam emerge as the majority religion?,11,Typical Time
What day of the week do migrant worker receive help?,12,Typical Time
When did they go to the dog pound ?,10,Typical Time
How long does this conversation between Lennon and his father take?,13,Event Duration
When will the subpoena be granted?,8,Typical Time
What happened after Max and Joey ran the fields?,11,Event Ordering
How often is a greenmunk seen in a sheen of solid air?,15,Frequency
What time did the robbery occur?,8,Typical Time
Where did the NSC go after they were done with their trip?,14,Event Ordering
How long did it take for the WHO to find that fact?,14,Event Duration
What did Puskin do next?,8,Event Ordering
How long was Brewer talking?,7,Event Duration
What happens after they get together?,8,Event Ordering
What happened after he talked about his theory?,10,Event Ordering
How long does it take to grant a subpoena?,11,Event Duration
What time of the day does he start work?,11,Typical Time
What did the attendees of the meeting do after it concluded?,13,Event Ordering
How long did Peter want to bark for?,10,Event Duration
What happened after the exhibition opened?,8,Event Ordering
How often do they break up?,8,Frequency
How long did he visit the tomb?,9,Event Duration
At what time do the wafers get placed on tracks?,12,Typical Time
How long will they be doing that?,9,Event Duration
How long did it take the Assakenians to get to the fortress?,16,Event Duration
At what time of day was Seki killed?,11,Typical Time
How long was the capturador lent to the uncle for?,13,Event Duration
When did he look at Violet?,8,Typical Time
When did the girl see the bear?,9,Typical Time
How long had they known each other?,9,Event Duration
At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,16,Typical Time
How many times did Billy have to reach down to blow on the hot oatmeal?,17,Frequency
How long did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,18,Event Duration
What happened after the Spanish found Jamaica?,9,Event Ordering
What day did the WHO discover this fact?,10,Typical Time
How often do lunar eclipse happen?,8,Frequency
How often are units added?,7,Frequency
When did Wallace wake up for high school?,10,Typical Time
How long did they enjoy under the sun?,10,Event Duration
What day did the WHO discover this fact?,10,Typical Time
How long did Peter want to bark for?,10,Event Duration
How often are judges elected,6,Frequency
How long did the bishop remain in Faro?,10,Event Duration
At what time of day was Mary picking blueberries?,11,Typical Time
What happened after the Algarve installed the bishop?,10,Event Ordering
How long does the robbery take?,8,Event Duration
How often does Clinton visit Pakistan?,8,Frequency
When did Mama put the jacket in the stopbox?,12,Typical Time
"After buying the house, how long did it take the owners to notice the room?",18,Event Duration
How often are chief executives typically replaced?,9,Frequency
What happened after King Louis XIV died?,9,Event Ordering
When did she graduate college?,7,Typical Time
What did Joe and his father do after riding in the field?,14,Event Ordering
What did Joe and his father do after riding in the field?,14,Event Ordering
How long did Muhammad Iqbal consider his proposal?,10,Event Duration
What happened after the poor went under-served?,11,Event Ordering
How long did the bidding last?,8,Event Duration
How often are planes hijacked?,8,Frequency
When did Emiliano Malaquez finish his sculpture?,11,Typical Time
What did he do after the TV show's failure?,13,Event Ordering
When did court start?,6,Typical Time
What happens after they get together?,8,Event Ordering
What time did the exhibition open?,8,Typical Time
When did they begin doing it?,8,Typical Time
How often are funds garnered from Congress?,9,Frequency
How often does a typical ship face a major storm like this?,14,Frequency
What happens after men are lured to their downfall?,11,Event Ordering
How many years did Atta live with his parents?,11,Event Duration
How long did it take him to write the letter?,12,Event Duration
What happened after factory began production?,8,Event Ordering
How often do people conceal who they truly are?,11,Frequency
What did Lennon do after he left?,9,Event Ordering
What happens after they explain why older Oklahomans need lawyers?,14,Event Ordering
When did Wallace wake up for high school?,10,Typical Time
How long does Joey need to soak in water?,11,Event Duration
How often does Deborah prepare the lettuce?,9,Frequency
What happens after they explain why older Oklahomans need lawyers?,14,Event Ordering
What time of the day was the proposal made?,11,Typical Time
What happened after word spread of the royal family being imprisoned?,13,Event Ordering
How long did it take to study the DNA?,11,Event Duration
What did Pushkin do after his graduation?,9,Event Ordering
What did the animals do after they got at the plant's hidden nectar?,17,Event Ordering
How long did it take for differences to become apparent?,12,Event Duration
For how many years did each generation wait?,10,Event Duration
What day did the WHO discover this fact?,10,Typical Time
What happened after the Algarve installed the bishop?,10,Event Ordering
How often does Ahmadinejad rant on television?,11,Frequency
When did the NSC arrive at the Persian Gulf in 1999?,17,Typical Time
When did she order them?,7,Typical Time
"How long it take John to read the word ""breathe""?",13,Event Duration
At what time do the wafers get placed on tracks?,12,Typical Time
For how long did the 9/11 plotters plan the attack?,17,Event Duration
"How long does it take to make a ""captured moment"" sculpture?",15,Event Duration
When did Lennon's father return?,9,Typical Time
How long does it take to lure men to their downfall?,13,Event Duration
How often are judges elected,6,Frequency
How often are the big Norman posters requested?,10,Frequency
How often does Peter bark?,7,Frequency
How many cases a month does his father work on?,12,Frequency
How long is the air in your lungs?,10,Event Duration
When did they go to the dog pound ?,10,Typical Time
How many years did it take for Mark to become a judge?,14,Event Duration
When does the store usually open?,8,Typical Time
How long did it take to form the organization's board?,14,Event Duration
What happens after they get together?,8,Event Ordering
How long did it take to make profit?,10,Event Duration
How often does Lennon's father leave him?,11,Frequency
When did court start?,6,Typical Time
When did Alexander II create his plan?,9,Typical Time
How long does it take him to build a fire?,12,Event Duration
What happens after the mindwipe takes its creation?,11,Event Ordering
What did Alexander II do before releasing his plan?,11,Event Ordering
How often does Mzoudi travel to other cities?,12,Frequency
How long did the campaign last?,8,Event Duration
When do they play games?,7,Typical Time
What did the animals do after they got at the plant's hidden nectar?,17,Event Ordering
What happened after he slept?,7,Event Ordering
What time of day was it most likely?,10,Typical Time
When did he get a law degree?,9,Typical Time
How often has Number 13 watched Seki?,12,Frequency
When did Brewer talk?,6,Typical Time
What time did the robbery occur?,8,Typical Time
When did they clap her shoulder?,8,Typical Time
What did Pushkin do after his graduation?,9,Event Ordering
What happens after men are lured to their downfall?,11,Event Ordering
How many times a week did Wallace go to school?,12,Frequency
When did the poor begin to lose services?,10,Typical Time
How long does it take for her to meet with the stranger?,14,Event Duration
What happened after he looked at Violet?,9,Event Ordering
What did he do after the TV show's failure?,13,Event Ordering
When do the properties of matter change?,9,Event Ordering
At what time of day was Mary picking blueberries?,11,Typical Time
How often does he consider confronting people?,9,Frequency
What time did they begin the journey?,9,Typical Time
What happened after funds were unable to be garnered from congress?,13,Event Ordering
What time did the exhibition open?,8,Typical Time
What time of the day does he start work?,11,Typical Time
What did the bear do later?,8,Event Ordering
What happened before he had big paws?,9,Event Ordering
What will she do after she plants the seedlings in her garden?,14,Event Ordering
How long were the  government officials concerned with terrorists?,12,Event Duration
What will she do after she plants the seedlings in her garden?,14,Event Ordering
"How often do Pompey, Julius Caesar, and Augustus visit the tomb?",15,Frequency
When do they play games?,7,Typical Time
How often does he make this argument?,9,Frequency
How long did it take him to look at Violet?,12,Event Duration
How long did she take to decide on what to order?,13,Event Duration
When did Bailey receive their award?,8,Typical Time
When did Alexander II create his plan?,9,Typical Time
What happens after a subpoena is granted?,9,Event Ordering
When did the bidding take place?,8,Typical Time
What did the artist do when he finished the painting?,12,Event Ordering
How often do they play a game with Quack ?,12,Frequency
When did they begin studying the DNA?,9,Typical Time
How long does it take for her to meet with the stranger?,14,Event Duration
What time did the meeting occur?,8,Typical Time
What happens after the nectar is produced?,9,Event Ordering
What happened after the poor went under-served?,11,Event Ordering
What time did the robbery occur?,8,Typical Time
For how long are the haras rented?,10,Event Duration
How long was the storm?,7,Event Duration
How long did it take for Muslims to take up arms?,13,Event Duration
How long does it take for the successor to officially take James A. Taylor's position?,20,Event Duration
When did the hearing begin?,7,Typical Time
How long did it take for the animals to get at the plant's hidden nectar?,19,Event Duration
How long did they laugh?,7,Event Duration
What happened after the reveal of the greenmunk?,11,Event Ordering
How long did they know the plane had been hijacked?,13,Event Duration
What time did she meet with the stranger?,10,Typical Time
When did Emiliano Malaquez finish his sculpture?,11,Typical Time
When did they clap her shoulder?,8,Typical Time
When did he first pursue financial interests in those countries?,12,Typical Time
What time of the day does he start work?,11,Typical Time
When did she graduate college?,7,Typical Time
How long does it take for them to answer?,11,Event Duration
How often does Clinton visit Pakistan?,8,Frequency
How long does the robbery take?,8,Event Duration
What day did they meet?,7,Typical Time
For how long did Billy blow on the hot oatmeal?,12,Event Duration
How long did the bear smile at the girl?,11,Event Duration
When did he leave for the tomb?,9,Typical Time
When was the board formed?,7,Typical Time
When does construction on the new unit take place?,11,Typical Time
How often does the WHO find out facts about the population?,13,Frequency
How often are they able to eat?,9,Frequency
How long did the bidding last?,8,Event Duration
How long did the bear smile at the girl?,11,Event Duration
How often do they visit the dog pound?,10,Frequency
Will Frank become an alcoholic after growing up with an alcoholic father?,14,Event Ordering
Where did the NSC go after they were done with their trip?,14,Event Ordering
How often are judges elected,6,Frequency
What happens after the mindwipe takes its creation?,11,Event Ordering
How long did it take him to look at Violet?,12,Event Duration
What did the attendees of the meeting do after it concluded?,13,Event Ordering
At what time did Einstein return home?,9,Typical Time
How often does Mama put the jacket in the stopbox?,13,Frequency
How often does he perform in TV shows?,10,Frequency
How many years did it take for Mark to become a judge?,14,Event Duration
How often were the grants issued?,8,Frequency
When did the regime begin to change?,9,Typical Time
For how long did the 9/11 plotters plan the attack?,17,Event Duration
What day did Ratners realize he had made profit?,12,Typical Time
How often did Arawak people die from European diseases?,13,Frequency
What time was the prince saved?,8,Typical Time
How long did they enjoy under the sun?,10,Event Duration
How many times per week is the approach used?,11,Frequency
How long did they laugh?,7,Event Duration
How often are planes hijacked?,8,Frequency
What did Mark do right after he found out that he became a judge?,16,Event Ordering
"How long it take John to read the word ""breathe""?",13,Event Duration
How long do they play everyday?,8,Event Duration
How long has there been a rift between neighbors?,11,Event Duration
How long does he resist for?,8,Event Duration
What time did Malaquez receive the parcel?,10,Typical Time
"How long does it take to make a ""captured moment"" sculpture?",15,Event Duration
How often are they able to eat?,9,Frequency
When did Mama put the jacket in the stopbox?,12,Typical Time
How often does the shelter have to concern themselves with hijackers.,14,Frequency
How often are they able to eat?,9,Frequency
How often does he make this argument?,9,Frequency
How often are planes hijacked?,8,Frequency
What happened after the Soviet national shipping company found out they'd been excluded?,17,Event Ordering
What happened after the Iban gained control?,10,Event Ordering
How often do people conceal who they truly are?,11,Frequency
What time did they begin the journey?,9,Typical Time
When did Horton first publicly state his comfort with a multiracial society?,15,Typical Time
What happened after King Louis XIV died?,9,Event Ordering
How long was Hall in office?,8,Event Duration
What happened after they robbed the train?,9,Event Ordering
How long did it take for the Iban to take control of Sarawak's coast?,19,Event Duration
How often does Emiliano Malaquez make sculptures?,11,Frequency
When did they clap her shoulder?,8,Typical Time
How long does the robbery take?,8,Event Duration
How often did the Byzantine empire document new cultural groups?,12,Frequency
What happens after the mindwipe takes its creation?,11,Event Ordering
How often can one apply for immediate legal assistance services ?,12,Frequency
How often do people conceal who they truly are?,11,Frequency
How often was the aid utilized?,8,Frequency
How often does Deborah prepare the lettuce?,9,Frequency
How often do people conceal who they truly are?,11,Frequency
How long did Ahmadinejad's rants hold the media's attention?,18,Event Duration
For how long did the poor remain under-served?,12,Event Duration
What happened after they robbed the train?,9,Event Ordering
How often did Goode speak with Gorbachev?,9,Frequency
What did Mary do after turning around?,9,Event Ordering
How long does it take for them to answer?,11,Event Duration
At what time of day was Mary picking blueberries?,11,Typical Time
At what time do the wafers get placed on tracks?,12,Typical Time
What time did the robbery occur?,8,Typical Time
How long did it take for differences to become apparent?,12,Event Duration
At what time did Einstein return home?,9,Typical Time
For how long did Billy blow on the hot oatmeal?,12,Event Duration
How long did the trips last?,8,Event Duration
What time do the elections occur?,8,Typical Time
How many times was the royal family in prison?,11,Frequency
What happened after he did the laundry?,9,Event Ordering
How many years did Mzoudi spend studying ?,11,Event Duration
When did he do the laundry?,8,Typical Time
When did Frank's father become an alcoholic?,11,Typical Time
When did the French Revolution begin?,8,Typical Time
When did they clap her shoulder?,8,Typical Time
How often does she plant new seeds?,9,Frequency
How long did she take to decide on what to order?,13,Event Duration
How often did he try to drum up interest?,11,Frequency
What did Joe and his father do after riding in the field?,14,Event Ordering
How often does the emperor publicly speak?,9,Frequency
What did Pushkin do after his graduation?,9,Event Ordering
What happened to the Spanish before they founded the new settlement?,13,Event Ordering
What time of the day does he start work?,11,Typical Time
How often do they break up?,8,Frequency
How often was an award named after the chief justice?,12,Frequency
How often does Judge Thornton issue rulings?,9,Frequency
When do the properties of matter change?,9,Event Ordering
How long was she at the courthouse?,9,Event Duration
What did Mary do after turning around?,9,Event Ordering
How often is the meeting of NYMS held?,11,Frequency
What time did the robbery occur?,8,Typical Time
When was there a sediment deposit,7,Event Ordering
What happened after they robbed the train?,9,Event Ordering
How often did they think of each other?,10,Frequency
How long did it take Cathy Wallace to grow up?,12,Event Duration
How often did he try to drum up interest?,11,Frequency
How often does he look at Violet?,9,Frequency
How long does it take for a plant to overtake a non-native area?,17,Event Duration
What did Mzoudi do after moving to Hamburg ?,12,Event Ordering
What time did the battle end?,8,Typical Time
What time did the turtle see Billy?,9,Typical Time
What time did the meeting occur?,8,Typical Time
When did the hearing begin?,7,Typical Time
How often does the emperor publicly speak?,9,Frequency
When did the French Revolution begin?,8,Typical Time
What happened after the approach was made by Landau and Lifshitz?,15,Event Ordering
What day of the week do migrant worker receive help?,12,Typical Time
How long did he chase the ducks for?,10,Event Duration
What did they do after picking small puppies?,10,Event Ordering
What time did the exhibition open?,8,Typical Time
What did the animals do after they got at the plant's hidden nectar?,17,Event Ordering
What day did the Muslims take arms?,9,Typical Time
How often do Max and Joey run?,9,Frequency
How often did the 9/11 attack occur?,13,Frequency
What happened after the exhibition opened?,8,Event Ordering
How much time does Max like to spend with his human?,13,Event Duration
What did Lennon do after he left?,9,Event Ordering
How often was the aid utilized?,8,Frequency
What time of day did the Iban gain control?,12,Typical Time
How long was Hall in office?,8,Event Duration
How long do they spend at each flower?,10,Event Duration
How long does it take for them to answer?,11,Event Duration
How often did people write to President Roosevelt?,10,Frequency
How often did people write to President Roosevelt?,10,Frequency
What happened after he talked about his theory?,10,Event Ordering
How long does it take for migrant workers to move from Texas to Kentucky?,16,Event Duration
How long did it take the mindwipe to take its creation?,14,Event Duration
How often does the shelter have to concern themselves with hijackers.,14,Frequency
How long was she in college?,8,Event Duration
How often does he perform in TV shows?,10,Frequency
When did the bear smile at the girl?,10,Typical Time
How many poems has Pushkin published in total?,10,Frequency
What happened after he looked at Violet?,9,Event Ordering
What time was the room usually occupied?,9,Typical Time
How often did Algarve dispatch new bishops?,9,Frequency
At what time do the wafers get placed on tracks?,12,Typical Time
How often does the shelter have to concern themselves with hijackers.,14,Frequency
For how long has Horton used multiracial society as a personal differentiator?,16,Event Duration
How long do they spend at each flower?,10,Event Duration
How long did the Emperor rule Japan?,9,Event Duration
How long does it take Deborah to wash and prepare the lettuce?,14,Event Duration
How often do they lay down and enjoy the sun?,12,Frequency
What happened to the Spanish before they founded the new settlement?,13,Event Ordering
